neighbor_scope,support_champion_id,support_name,support_archetype,neighbor_rank,neighbor_champion_id,neighbor_name,neighbor_support_archetype,neighbor_primary_class,neighbor_is_support,cosine_distance,cosine_similarity,same_support_archetype,same_primary_class
support_only,555,Pyke,roamer,4,526,Rell,engage_tank,Tank,True,0.7451239824295044,0.2548760175704956,False,False
support_only,555,Pyke,roamer,5,57,Maokai,engage_tank,Tank,True,0.7616141438484192,0.2383858561515808,False,False
support_only,888,Renata Glasc,enchanter,1,12,Alistar,engage_tank,Tank,True,0.3739417791366577,0.6260582208633423,False,False
support_only,888,Renata Glasc,enchanter,2,101,Xerath,mage_support,Mage,True,0.5001850128173828,0.4998149871826172,False,False
support_only,888,Renata Glasc,enchanter,3,74,Heimerdinger,mage_support,Mage,True,0.5179158449172974,0.48208415508270264,False,False
support_only,888,Renata Glasc,enchanter,4,89,Leona,engage_tank,Tank,True,0.5933459997177124,0.4066540002822876,False,False
support_only,888,Renata Glasc,enchanter,5,267,Nami,enchanter,Support,True,0.607938826084137,0.39206117391586304,True,True
support_only,902,Milio,enchanter,1,526,Rell,engage_tank,Tank,True,0.5559635162353516,0.44403648376464844,False,False
support_only,902,Milio,enchanter,2,43,Karma,enchanter,Mage,True,0.6168027520179749,0.38319724798202515,True,False
support_only,902,Milio,enchanter,3,44,Taric,warden,Support,True,0.6579328775405884,0.3420671224594116,False,True
support_only,902,Milio,enchanter,4,10,Kayle,enchanter,Fighter,True,0.6781264543533325,0.3218735456466675,True,False
support_only,902,Milio,enchanter,5,74,Heimerdinger,mage_support,Mage,True,0.6817021369934082,0.3182978630065918,False,False
