neighbor_scope,support_champion_id,support_name,support_archetype,neighbor_rank,neighbor_champion_id,neighbor_name,neighbor_support_archetype,neighbor_primary_class,neighbor_is_support,cosine_distance,cosine_similarity,same_support_archetype,same_primary_class
all_champions_exploratory,53,Blitzcrank,hook,3,114,Fiora,,Fighter,False,0.5882129669189453,0.4117870330810547,False,False
all_champions_exploratory,53,Blitzcrank,hook,4,107,Rengar,,Assassin,False,0.5902658700942993,0.4097341299057007,False,False
all_champions_exploratory,53,Blitzcrank,hook,5,20,Nunu & Willump,,Tank,False,0.6079760789871216,0.3920239210128784,False,True
all_champions_exploratory,57,Maokai,engage_tank,1,19,Warwick,,Fighter,False,0.35243475437164307,0.6475652456283569,False,False
all_champions_exploratory,57,Maokai,engage_tank,2,523,Aphelios,,Marksman,False,0.3850266933441162,0.6149733066558838,False,False
all_champions_exploratory,57,Maokai,engage_tank,3,240,Kled,,Fighter,False,0.3984045386314392,0.6015954613685608,False,False
all_champions_exploratory,57,Maokai,engage_tank,4,246,Qiyana,,Assassin,False,0.4638117551803589,0.5361882448196411,False,False
all_champions_exploratory,57,Maokai,engage_tank,5,154,Zac,,Tank,False,0.5038440227508545,0.4961559772491455,False,True
all_champions_exploratory,63,Brand,mage_support,1,133,Quinn,,Marksman,False,0.3666529655456543,0.6333470344543457,False,False
all_champions_exploratory,63,Brand,mage_support,2,127,Lissandra,,Mage,False,0.4617939591407776,0.5382060408592224,False,True
all_champions_exploratory,63,Brand,mage_support,3,887,Gwen,,Fighter,False,0.4814167618751526,0.5185832381248474,False,False
all_champions_exploratory,63,Brand,mage_support,4,517,Sylas,,Mage,False,0.5613477230072021,0.43865227699279785,False,True
all_champions_exploratory,63,Brand,mage_support,5,68,Rumble,,Fighter,False,0.5642943382263184,0.43570566177368164,False,False
all_champions_exploratory,74,Heimerdinger,mage_support,1,141,Kayn,,Fighter,False,0.32810598611831665,0.6718940138816833,False,False
all_champions_exploratory,74,Heimerdinger,mage_support,2,62,Wukong,,Fighter,False,0.40613555908203125,0.5938644409179688,False,False
all_champions_exploratory,74,Heimerdinger,mage_support,3,122,Darius,,Fighter,False,0.5077118873596191,0.49228811264038086,False,False
all_champions_exploratory,74,Heimerdinger,mage_support,4,9,Fiddlesticks,mage_support,Mage,True,0.5139147639274597,0.4860852360725403,True,True
all_champions_exploratory,74,Heimerdinger,mage_support,5,888,Renata Glasc,enchanter,Support,True,0.5179158449172974,0.48208415508270264,False,False
all_champions_exploratory,80,Pantheon,engage_tank,1,518,Neeko,mage_support,Mage,True,0.39248543977737427,0.6075145602226257,False,False
