matchId,gameDuration,Input_Role,Input_Player_ID,Input_Ally_TOP_ID,Input_Enemy_TOP_ID,Input_Ally_JUNGLE_ID,Input_Enemy_JUNGLE_ID,Input_Ally_MIDDLE_ID,Input_Enemy_MIDDLE_ID,Input_Ally_BOTTOM_ID,Input_Enemy_BOTTOM_ID,Input_Ally_UTILITY_ID,Input_Enemy_UTILITY_ID,Target_GoldDiff_5,Target_XpDiff_5,Target_CsDiff_5,Target_GoldDiff_10,Target_XpDiff_10,Target_CsDiff_10,Target_GoldDiff_15,Target_XpDiff_15,Target_CsDiff_15,Target_GoldDiff_20,Target_XpDiff_20,Target_CsDiff_20,Target_EarlyTakedowns,Target_LaneCsBefore10,Target_DmgTotal,Target_DmgPhys,Target_DmgMagic,Target_DmgTrue,Target_DmgTurret,Target_DmgObj,Target_TotalCS,Target_GoldEarned,Target_DragonTakedowns,Target_BaronTakedowns,Target_RiftHeraldTakedowns,Target_VoidMonsterTakedowns,Target_TurretPlates,Target_MaxCsAdvantage,Target_SoloKills,Target_VisionScore,Target_WardsPlaced,Target_WardsKilled,Target_ControlWardsPlaced,Target_TimeCC,Target_TotalCC,Target_TotalHeal,Target_HealOnTeammates,Target_DamageShielded,Target_DamageTaken,Target_DamageMitigated,Target_KillParticipation,Target_Team_Dragons,Target_Team_Barons,Target_Team_Towers,Target_Team_Inhibitors,Target_Team_RiftHeralds,Target_Team_VoidGrubs,Target_Team_ElderDragons,Target_JgCsBefore10,Target_EnemyJgInvades
EUW1_7714304817,31.15,UTILITY,111,8,14,121,126,154,112,145,804,111,78,-350,-133,5,-1053,-1196,-6,-917,-937,-12,-96,549,-2,9,13.0,361.7335473515249,127.06260032102728,230.20866773675763,4.430176565008026,0.0,25.553772070626003,32,10365,0,0,0,0,0,7.0,0,4.109149277688604,1.5088282504012842,0.5136436597110755,0.2889245585874799,2.760834670947031,10.786516853932584,211.5569823434992,30.786516853932586,86.19582664526484,1012.776886035313,1561.5730337078653,0.77,3,1,4,0,0,2,0,,
EUW1_7714280053,23.7,TOP,897,897,799,35,131,777,99,523,804,267,111,453,118,11,1255,655,25,2602,2898,49,3554,2776,45,4,97.0,1072.6160337552742,923.5021097046414,110.59071729957806,38.43881856540085,450.084388185654,557.6793248945148,231,11883,0,1,0,1,9,58.0,4,1.139240506329114,0.3375527426160337,0.1687763713080168,0.0421940928270042,2.236286919831224,88.98734177215191,296.8776371308017,0.0,44.43037974683544,1129.57805907173,2237.426160337553,0.42,2,1,11,2,1,3,0,,
EUW1_7714280053,23.7,JUNGLE,35,897,799,35,131,777,99,523,804,267,111,936,288,3,1752,1476,24,1953,499,6,3678,2287,43,7,,700.675105485232,74.47257383966245,542.3206751054853,83.83966244725738,3.5443037974683547,1431.772151898734,189,12774,2,1,1,5,5,60.00000002980232,1,0.8438818565400844,0.3375527426160337,0.0421940928270042,0.0,1.181434599156118,31.47679324894515,295.0210970464135,24.050632911392405,0.0,771.6877637130802,429.1983122362869,0.48,2,1,11,2,1,3,0,88.0,22.0
EUW1_7714280053,23.7,MIDDLE,777,897,799,35,131,777,99,523,804,267,111,-46,-71,-2,355,382,2,1891,2577,18,3111,3409,21,4,103.0,1156.2869198312237,800.632911392405,177.9324894514768,177.63713080168776,470.8860759493671,830.253164556962,243,13361,0,1,0,1,15,34.5,6,0.7172995780590717,0.379746835443038,0.0421940928270042,0.0,1.0548523206751057,8.691983122362869,604.3459915611814,0.0,0.0,1393.1645569620257,1304.8101265822786,0.39,2,1,11,2,1,3,0,,
EUW1_7714280053,23.7,BOTTOM,523,897,799,35,131,777,99,523,804,267,111,367,418,4,117,434,6,-98,-408,4,-2386,-1182,13,5,78.0,826.4978902953587,766.1603375527426,52.78481012658228,7.510548523206752,773.4177215189874,918.6075949367088,193,13020,1,0,0,0,20,18.5,0,0.6329113924050633,0.3375527426160337,0.0421940928270042,0.0,0.759493670886076,4.810126582278481,225.8227848101266,0.0,0.0,884.6413502109705,446.8776371308017,0.42,2,1,11,2,1,3,0,,
EUW1_7714280053,23.7,UTILITY,267,897,799,35,131,777,99,523,804,267,111,116,232,-1,65,62,-7,-278,461,-1,121,506,2,6,8.0,383.2067510548523,69.15611814345992,305.48523206751054,8.523206751054852,116.79324894514768,302.61603375527426,24,8214,1,0,1,1,11,4.0,0,2.9957805907173,1.181434599156118,0.2953586497890295,0.1687763713080168,1.3924050632911391,6.919831223628692,600.9704641350211,417.46835443037975,91.09704641350211,443.33333333333337,203.83966244725735,0.61,2,1,11,2,1,3,0,,
EUW1_7714221431,28.7,TOP,92,92,76,20,266,8,13,202,51,43,432,30,-18,9,-371,-995,-6,730,195,27,1159,1492,57,0,75.0,1060.034843205575,969.163763066202,4.80836236933798,86.02787456445994,587.1080139372823,674.7386759581882,231,15078,0,1,0,1,13,86.0,2,0.662020905923345,0.1742160278745644,0.0348432055749128,0.0,1.0104529616724738,8.292682926829269,334.35540069686414,0.0,0.0,763.3449477351917,1114.1811846689895,0.63,3,1,7,1,0,1,0,,
EUW1_7714221431,28.7,JUNGLE,20,92,76,20,266,8,13,202,51,43,432,-123,-266,-10,-586,-1094,-27,-1483,-1970,-36,-1835,-2647,-57,3,,526.6898954703832,18.606271777003485,471.0104529616725,37.073170731707314,0.0,1055.4703832752614,173,10959,3,1,0,2,0,4.0,0,0.3484320557491289,0.0348432055749128,0.0348432055749128,0.0,1.0801393728222997,15.435540069686413,509.198606271777,0.0,0.0,1181.1149825783973,1067.560975609756,0.68,3,1,7,1,0,1,0,62.0,0.0
EUW1_7714221431,28.7,MIDDLE,8,92,76,20,266,8,13,202,51,43,432,141,283,7,614,751,11,52,-120,3,-288,-388,-3,2,89.0,784.4599303135889,49.163763066202094,716.794425087108,18.466898954703836,242.4390243902439,250.3832752613241,257,11441,0,0,0,0,6,16.0,0,0.8362369337979094,0.4181184668989547,0.0348432055749128,0.0,0.1045296167247386,4.843205574912892,1110.1393728222995,0.0,0.0,1191.7770034843206,588.6062717770035,0.42,3,1,7,1,0,1,0,,
EUW1_7714221431,28.7,BOTTOM,202,92,76,20,266,8,13,202,51,43,432,25,-269,0,-174,-38,5,-548,-814,5,-2208,-1919,-8,2,85.0,660.0,551.9163763066202,76.23693379790942,31.846689895470384,176.44599303135888,353.3449477351916,255,12671,1,1,0,1,6,11.0,0,0.5923344947735192,0.3484320557491289,0.0,0.0,0.975609756097561,4.7735191637630665,165.9233449477352,0.0,0.0,501.3588850174216,348.74564459930315,0.47,3,1,7,1,0,1,0,,
EUW1_7714221431,28.7,UTILITY,43,92,76,20,266,8,13,202,51,43,432,-34,1,-1,262,536,2,197,312,2,-21,701,10,3,13.0,396.0627177700349,46.79442508710802,333.69337979094075,15.574912891986065,61.95121951219512,133.90243902439025,41,8637,2,1,0,2,4,13.0,0,3.1707317073170733,1.289198606271777,0.2439024390243902,0.2090592334494773,0.940766550522648,6.794425087108015,246.68989547038328,117.35191637630662,222.9268292682927,607.6655052264808,419.965156794425,0.74,3,1,7,1,0,1,0,,
EUW1_7714212598,30.166666666666668,TOP,83,83,98,141,126,61,268,30,18,40,432,58,143,-7,-551,-124,-4,-176,479,4,655,2399,27,3,63.0,986.585635359116,655.0939226519337,330.1988950276243,1.2596685082872927,807.1160220994475,1214.817679558011,243,15723,2,1,0,1,21,37.0,2,1.0607734806629834,0.4972375690607735,0.0662983425414364,0.0331491712707182,0.3977900552486187,7.458563535911602,398.0220994475138,0.0,0.0,863.867403314917,825.878453038674,0.33,2,1,10,1,1,0,0,,
EUW1_7714212598,30.166666666666668,JUNGLE,141,83,98,141,126,61,268,30,18,40,432,160,122,0,633,-278,-9,1115,-147,1,1191,110,1,6,,1054.8397790055249,1033.0939226519336,0.0,21.71270718232044,88.50828729281767,1002.8950276243094,230,14938,2,1,1,2,9,38.75000011920929,0,0.4640883977900552,0.0331491712707182,0.0994475138121546,0.0,1.0939226519337015,13.723756906077348,723.6132596685082,0.0,0.0,1113.1823204419888,1039.3591160220994,0.45,2,1,10,1,1,0,0,48.0,15.0
EUW1_7714212598,30.166666666666668,MIDDLE,61,83,98,141,126,61,268,30,18,40,432,271,-95,-5,780,361,3,309,-275,-16,399,208,-14,5,78.0,929.270718232044,64.74033149171271,863.4696132596684,1.0276243093922652,228.1657458563536,228.1657458563536,238,13344,1,0,0,0,8,6.0,1,0.6629834254143646,0.3314917127071823,0.0331491712707182,0.0331491712707182,0.7624309392265193,10.541436464088395,49.42541436464088,0.0,14.61878453038674,881.3701657458563,533.2044198895028,0.45,2,1,10,1,1,0,0,,
EUW1_7714212598,30.166666666666668,BOTTOM,30,83,98,141,126,61,268,30,18,40,432,-342,-212,-6,309,338,8,-1010,-696,-10,217,114,-12,6,76.0,1097.734806629834,10.773480662983426,1053.745856353591,33.18232044198895,205.6243093922652,387.2817679558011,259,17014,0,1,0,1,15,37.000000059604645,2,0.6961325966850829,0.5303867403314917,0.0,0.0331491712707182,0.5966850828729282,9.14917127071823,44.651933701657455,0.0,0.0,683.8011049723757,325.3259668508287,0.45,2,1,10,1,1,0,0,,
EUW1_7714212598,30.166666666666668,UTILITY,40,83,98,141,126,61,268,30,18,40,432,-725,-388,-1,-625,-435,8,-390,-129,11,-170,-239,19,10,11.0,472.2430939226519,78.43093922651933,311.17127071823205,82.64088397790054,63.71270718232044,109.39226519337016,32,11492,1,1,0,1,1,22.0,1,3.414364640883978,1.160220994475138,0.4640883977900552,0.1988950276243093,1.723756906077348,10.077348066298342,495.7458563535912,324.0331491712707,309.9779005524862,586.0773480662983,408.1657458563536,0.74,2,1,10,1,1,0,0,,
EUW1_7714191994,33.78333333333333,TOP,27,27,126,238,246,75,711,115,157,432,111,-150,-579,-12,-1084,-1531,-32,-2560,-3202,-35,-3065,-2657,-50,7,49.0,835.9151455352738,47.86383818450913,740.838677849038,47.212629501726695,189.20572274296995,211.8500246669956,201,13558,0,1,0,2,5,0.800000011920929,2,1.0656142081894426,0.4440059200789344,0.0592007893438579,0.0592007893438579,1.628021706956093,21.815490873211644,217.2076961026147,0.0,0.0,1319.1119881598422,1174.514060187469,0.47,3,1,10,2,0,3,0,,
EUW1_7714191994,33.78333333333333,JUNGLE,238,27,126,238,246,75,711,115,157,432,111,-204,431,9,-335,-190,3,134,-417,-8,1444,541,4,9,,955.2047360631476,855.03700049334,40.99654662062161,59.14158855451407,11.751356684755798,1405.870744943266,205,17646,3,1,0,4,1,21.00000002980232,2,1.42081894425259,0.1184015786877158,0.2960039467192896,0.0296003946719289,0.2960039467192896,6.9560927479033055,260.2762703502714,0.0,0.0,896.5959546127282,696.9116921558955,0.47,3,1,10,2,0,3,0,66.0,11.0
EUW1_7714191994,33.78333333333333,MIDDLE,75,27,126,238,246,75,711,115,157,432,111,120,201,6,-31,7,-9,-226,-915,-23,89,-314,-8,10,76.0,950.439072520967,792.9057720769611,146.69955599407993,10.80414405525407,646.4134188455846,967.7849037987172,230,15672,1,1,0,1,21,11.0,1,0.6512086827824372,0.3848051307350765,0.0592007893438579,0.0,0.9768130241736556,12.55056734089788,1002.8613714849532,0.0,0.0,1905.2886038480517,1783.956586087815,0.47,3,1,10,2,0,3,0,,
EUW1_7714191994,33.78333333333333,BOTTOM,115,27,126,238,246,75,711,115,157,432,111,-49,79,-6,944,381,2,978,737,7,799,831,14,11,72.0,954.8495313270844,27.79477059694129,925.3675382338432,1.6576221016280217,388.53478046373954,551.6033547113962,239,17123,0,0,0,0,21,25.0,1,0.6512086827824372,0.2664035520473606,0.0888011840157868,0.0296003946719289,0.5328071040947213,6.127281697089295,46.41341884558461,0.0,0.0,577.2372964972867,242.2200296003947,0.53,3,1,10,2,0,3,0,,
EUW1_7714191994,33.78333333333333,UTILITY,432,27,126,238,246,75,711,115,157,432,111,279,223,-2,130,1208,6,841,1993,5,910,1710,4,12,16.0,617.2274296990627,182.60483473112976,405.7030093734583,28.889985199802663,59.25999013320178,72.58016773556982,33,10820,1,0,0,1,11,11.5,0,3.0488406512086828,1.272816970892945,0.1776023680315737,0.1184015786877158,2.397631968426246,8.110508140108536,257.9378391711889,86.5811544153922,0.0,995.846077947706,555.1258016773558,0.51,3,1,10,2,0,3,0,,
EUW1_7714185277,15.416666666666666,TOP,126,126,36,20,121,13,105,42,16,40,526,551,333,15,1137,897,25,4240,3422,48,4672,2872,52,7,96.0,1319.740540540541,1074.5513513513513,208.86486486486487,36.32432432432432,656.627027027027,656.627027027027,145,8891,0,0,0,0,13,52.0,3,0.2594594594594595,0.0648648648648648,0.0648648648648648,0.0,0.3891891891891892,3.6324324324324326,195.24324324324328,0.0,0.0,681.7945945945946,385.10270270270274,0.53,1,0,3,0,0,3,0,,
EUW1_7714185277,15.416666666666666,JUNGLE,20,126,36,20,121,13,105,42,16,40,526,-167,451,6,-623,-369,4,-910,-1287,-10,-1628,-1260,-10,5,,293.38378378378377,53.96756756756757,233.05945945945948,6.2918918918918925,15.17837837837838,795.372972972973,108,6264,1,0,0,3,1,14.0,0,0.972972972972973,0.3891891891891892,0.0,0.0648648648648648,0.7783783783783784,13.945945945945946,437.4486486486487,0.0,0.0,786.9405405405406,533.8378378378378,0.47,1,0,3,0,0,3,0,74.0,2.0
EUW1_7714185277,15.416666666666666,MIDDLE,13,126,36,20,121,13,105,42,16,40,526,81,248,8,772,401,10,944,1634,29,1228,1825,31,4,91.0,712.8000000000001,81.4054054054054,631.3297297297297,0.0,203.545945945946,298.3783783783784,146,6514,1,0,0,2,3,32.00000002980232,1,0.7783783783783784,0.3891891891891892,0.0,0.0,0.7135135135135136,1.037837837837838,215.67567567567568,0.0,0.0,625.5567567567567,301.42702702702707,0.4,1,0,3,0,0,3,0,,
EUW1_7714185277,15.416666666666666,BOTTOM,42,126,36,20,121,13,105,42,16,40,526,191,-154,1,666,265,19,1585,816,24,1829,1095,30,4,83.0,558.5513513513514,332.6918918918919,160.21621621621622,65.57837837837837,286.3135135135135,305.5783783783784,135,6720,1,0,0,0,5,40.0,0,0.9081081081081082,0.3891891891891892,0.0648648648648648,0.0,0.0,0.0,57.47027027027027,0.0,0.0,332.56216216216217,119.8054054054054,0.27,1,0,3,0,0,3,0,,
EUW1_7714185277,15.416666666666666,UTILITY,40,126,36,20,121,13,105,42,16,40,526,-215,-116,-1,148,461,-4,854,738,-4,811,682,-4,8,11.0,513.145945945946,127.13513513513514,354.0324324324325,31.84864864864865,255.04864864864865,313.6216216216216,19,5350,1,0,0,3,8,4.0,0,1.8162162162162163,0.9081081081081082,0.3891891891891892,0.1297297297297297,1.6216216216216215,8.108108108108109,308.56216216216217,170.01081081081082,97.23243243243245,391.8486486486487,169.42702702702704,0.67,1,0,3,0,0,3,0,,
EUW1_7714178548,28.016666666666666,TOP,8,8,92,266,79,3,60,42,15,16,267,533,392,13,-552,-895,-1,-240,-662,0,213,1903,29,3,76.0,927.9119571683522,39.97620464009518,832.2546103509816,55.64544913741821,361.5704937537181,455.086258179655,233,11345,0,1,0,1,13,41.5,2,0.7852468768590125,0.3926234384295062,0.0,0.0,0.1427721594289113,5.532421177870315,1098.5246876859012,0.0,0.0,1276.9898869720405,866.9125520523498,0.26,4,1,11,2,0,3,0,,
EUW1_7714178548,28.016666666666666,JUNGLE,266,8,92,266,79,3,60,42,15,16,267,643,43,0,464,1255,31,2376,2941,62,3755,5518,92,7,,762.5104104699584,662.034503271862,48.720999405116,51.71921475312314,53.25401546698394,1788.3283759666865,307,16597,4,1,0,4,2,166.50000008940697,1,1.1778703152885188,0.214158239143367,0.1784651992861392,0.0713860797144556,0.6067816775728733,16.133254015466985,862.8435455086259,0.0,0.0,1207.352766210589,1394.4556811421774,0.62,4,1,11,2,0,3,0,84.0,22.0
EUW1_7714178548,28.016666666666666,MIDDLE,3,8,92,266,79,3,60,42,15,16,267,97,169,17,-29,221,23,1626,1263,35,2158,1991,54,7,74.0,1151.0291493158834,13.955978584176084,1137.0731707317073,0.0,518.4057108863772,541.5704937537181,230,13847,1,0,0,0,20,87.0,1,0.3569303985722784,0.0713860797144556,0.0713860797144556,0.0,1.570493753718025,5.13979773944081,182.1772754312909,0.0,22.66508030933968,1192.968471148126,2111.743010113028,0.53,4,1,11,2,0,3,0,,
EUW1_7714178548,28.016666666666666,BOTTOM,42,8,92,266,79,3,60,42,15,16,267,-358,-90,-6,-211,93,-3,88,152,0,883,558,-7,2,84.0,1003.9738251041048,735.7406305770375,123.56930398572278,144.62819750148722,411.6835217132659,687.0553242117787,247,16082,1,1,0,1,14,15.0,0,0.5710886377156454,0.2498512790005949,0.0713860797144556,0.0356930398572278,0.1427721594289113,1.856038072575848,92.51635930993456,0.0,0.0,998.1558596073766,783.8191552647233,0.44,4,1,11,2,0,3,0,,
EUW1_7714178548,28.016666666666666,UTILITY,16,8,92,266,79,3,60,42,15,16,267,276,70,4,88,-390,8,531,-184,13,889,673,13,9,17.0,151.62403331350387,18.988697204045213,132.59964306960143,0.0,41.93932183224271,58.57227840571089,26,8701,2,1,0,1,7,13.0,0,2.1058893515764425,0.8209399167162403,0.2498512790005949,0.1784651992861392,0.6424747174301012,3.676383105294468,1832.5877453896487,1467.8048780487804,129.8512790005949,317.27543129089827,203.27186198691257,0.71,4,1,11,2,0,3,0,,
EUW1_7714169619,30.3,TOP,114,114,8,131,517,157,14,110,222,412,16,529,437,-1,162,-181,-11,-717,-2071,-35,-900,-2612,-51,2,65.0,909.6369636963695,532.3762376237623,27.75577557755776,349.47194719471946,514.3894389438943,551.914191419142,236,13644,0,1,0,1,13,10.0,2,0.792079207920792,0.198019801980198,0.099009900990099,0.0,0.363036303630363,4.257425742574258,497.5247524752475,32.6072607260726,0.0,1007.8217821782176,852.6072607260726,0.3,3,1,11,2,0,3,0,,
EUW1_7714169619,30.3,JUNGLE,131,114,8,131,517,157,14,110,222,412,16,1173,994,19,1817,1370,31,2080,2663,57,3166,4619,90,7,,1059.3729372937294,121.22112211221122,853.4653465346535,84.68646864686468,244.58745874587456,1411.6831683168316,304,15943,3,1,0,4,13,153.95000022649765,1,1.056105610561056,0.099009900990099,0.264026402640264,0.0,0.594059405940594,7.656765676567656,279.1089108910891,0.0,0.0,667.5577557755776,1358.6138613861383,0.7,3,1,11,2,0,3,0,74.0,37.0
EUW1_7714169619,30.3,MIDDLE,157,114,8,131,517,157,14,110,222,412,16,393,147,6,-14,-84,6,-709,-1211,-9,-372,-1508,-11,2,76.0,621.1551155115511,514.4224422442244,72.77227722772277,33.92739273927393,403.993399339934,556.072607260726,230,12174,2,0,0,0,17,11.0,2,0.693069306930693,0.297029702970297,0.099009900990099,0.0,0.8250825082508251,5.016501650165017,206.2046204620462,0.0,0.0,875.940594059406,929.042904290429,0.26,3,1,11,2,0,3,0,,
EUW1_7714169619,30.3,BOTTOM,110,114,8,131,517,157,14,110,222,412,16,-590,-116,-8,152,426,5,16,18,5,-251,186,-3,5,79.0,861.6171617161716,355.7755775577557,500.6930693069307,5.082508250825082,404.7524752475247,643.993399339934,276,15701,3,1,0,1,16,27.0,0,1.056105610561056,0.396039603960396,0.132013201320132,0.066006600660066,0.99009900990099,7.458745874587459,207.6567656765677,0.0,0.0,757.4587458745874,542.7392739273927,0.48,3,1,11,2,0,3,0,,
EUW1_7714169619,30.3,UTILITY,412,114,8,131,517,157,14,110,222,412,16,-295,-277,-1,-74,-351,-3,-267,-656,6,-26,-64,9,5,12.0,268.2838283828383,28.54785478547855,201.6171617161716,38.085808580858085,13.927392739273929,58.48184818481848,27,8518,1,1,0,3,6,10.0,0,3.0693069306930694,1.32013201320132,0.231023102310231,0.132013201320132,0.924092409240924,4.125412541254125,35.04950495049505,8.415841584158416,126.56765676567656,520.3300330033003,552.1122112211222,0.61,3,1,11,2,0,3,0,,
EUW1_7716362744,30.916666666666668,TOP,39,39,24,234,799,103,142,145,901,89,267,-224,-898,-15,303,-260,-24,1668,2624,15,2137,3208,28,7,54.0,875.256064690027,598.7385444743935,263.4177897574124,13.067385444743934,595.4393530997304,764.5714285714286,244,16181,0,1,0,1,27,50.0,4,1.1320754716981132,0.4204851752021563,0.0970350404312668,0.0,0.8733153638814016,4.754716981132075,546.8247978436657,0.0,0.0,1093.3584905660375,1118.0700808625336,0.37,4,2,10,2,0,0,0,,
EUW1_7716362744,30.916666666666668,JUNGLE,234,39,24,234,799,103,142,145,901,89,267,41,122,2,41,-335,-10,1083,491,-10,1439,352,-16,7,,857.9191374663072,763.9892183288409,77.75741239892183,16.140161725067387,66.21024258760107,1526.6846361185983,238,17961,4,2,0,2,6,8.799999982118607,2,0.8086253369272237,0.1940700808625337,0.1293800539083558,0.0,0.7115902964959568,7.309973045822102,712.6576819407007,6.7601078167115904,0.0,1227.428571428571,953.5956873315364,0.54,4,2,10,2,0,0,0,72.0,12.0
EUW1_7716362744,30.916666666666668,MIDDLE,103,39,24,234,799,103,142,145,901,89,267,-104,-146,-3,-864,-876,-15,298,1863,1,1237,2609,3,6,80.0,1337.8867924528302,76.33423180592992,1005.2506738544474,256.26954177897574,399.3962264150943,572.1185983827493,252,16682,0,2,0,2,18,35.0,7,0.582210242587601,0.3557951482479784,0.1617250673854447,0.0,0.8409703504043127,3.525606469002695,570.1132075471697,0.0,0.0,982.3504043126684,540.8409703504043,0.56,4,2,10,2,0,0,0,,
EUW1_7716362744,30.916666666666668,BOTTOM,145,39,24,234,799,103,142,145,901,89,267,-207,-136,4,-30,-231,13,277,406,22,-622,-164,-3,2,94.0,581.1752021563342,360.12938005390833,212.21563342318055,8.765498652291106,184.7870619946092,553.4878706199461,241,12941,2,1,0,1,6,19.0,0,0.7115902964959568,0.1940700808625337,0.0970350404312668,0.0646900269541779,0.0,0.0,162.1455525606469,0.0,0.0,700.4312668463612,450.33962264150944,0.22,4,2,10,2,0,0,0,,
EUW1_7716362744,30.916666666666668,UTILITY,89,39,24,234,799,103,142,145,901,89,267,-666,-247,4,-578,228,14,-164,138,18,130,-75,20,5,20.0,267.33153638814014,86.45822102425876,180.84097035040432,0.0,27.75202156334232,67.05121293800539,39,9377,2,1,0,1,5,24.0,0,3.3315363881401616,1.293800539083558,0.61455525606469,0.2911051212938005,1.293800539083558,1.7142857142857142,351.8814016172507,36.12938005390836,24.61455525606469,987.4609164420484,1158.5336927223718,0.44,4,2,10,2,0,0,0,,
EUW1_7716098595,28.48333333333333,TOP,31,31,799,904,30,245,61,81,523,267,26,465,144,10,-75,-323,-4,-1520,-1331,-24,-2302,-2210,-32,2,74.0,685.5939145699239,140.08191925102398,414.4177881802223,131.05909888823874,532.3815096547688,641.3224107665301,183,11378,2,0,0,0,15,11.0,1,0.8777062609713282,0.3861907548273844,0.0702165008777062,0.0,3.159742539496781,31.246342890579285,700.9362200117027,0.0,0.0,1772.1942656524282,1598.0924517261556,0.3,4,1,9,2,0,0,0,,
EUW1_7716098595,28.48333333333333,JUNGLE,904,31,799,904,30,245,61,81,523,267,26,-611,-187,-8,-1198,-198,0,-1082,-114,0,-1691,-591,-2,5,,945.1141018139264,814.4763019309537,50.204798127559975,80.39789350497367,36.863662960795786,864.4704505558806,179,13684,4,1,0,1,3,6.750000029802322,1,1.0532475131655938,0.2106495026331187,0.0702165008777062,0.1404330017554125,1.0181392627267407,12.463428905792862,995.9157401989468,0.0,0.0,1672.732592159157,1126.2024575775306,0.48,4,1,9,2,0,0,0,68.0,15.0
EUW1_7716098595,28.48333333333333,MIDDLE,245,31,799,904,30,245,61,81,523,267,26,198,-126,0,642,224,3,2194,1226,6,2561,2293,1,10,83.0,1361.6383850204795,176.3136337039204,1110.2633118782917,74.99122293739029,519.672322995904,747.5599765944996,219,15251,0,1,0,1,15,29.0,8,0.5968402574605032,0.1755412521942656,0.0702165008777062,0.0351082504388531,0.8074897600936219,14.429490930368637,474.7688706846109,0.0,0.0,1276.430661205383,900.5617320070216,0.52,4,1,9,2,0,0,0,,
EUW1_7716098595,28.48333333333333,BOTTOM,81,31,799,904,30,245,61,81,523,267,26,-157,-104,-5,185,172,9,497,467,8,-198,282,21,8,85.0,1467.5599765944996,963.37039204213,472.6623756582797,31.492100643651256,194.95611468695145,648.3791691047396,205,14465,3,1,0,1,8,42.39999997615814,0,0.8425980105324751,0.3861907548273844,0.1053247513165593,0.0351082504388531,0.3510825043885313,2.5629022820362786,325.20772381509653,0.0,0.0,1113.5634874195437,391.2463428905793,0.57,4,1,9,2,0,0,0,,
EUW1_7716098595,28.48333333333333,UTILITY,267,31,799,904,30,245,61,81,523,267,26,-123,-256,2,36,-241,12,450,-214,13,373,-520,13,9,18.0,351.9953188999415,21.345816266822705,327.0333528379169,3.581041544763019,14.289057928613223,44.16617905207724,23,8966,3,1,0,1,5,14.0,0,2.2118197776477477,0.8425980105324751,0.1404330017554125,0.0702165008777062,1.7203042715038033,8.461088355763604,855.4827384435342,537.4722059684026,130.39204212990052,619.8010532475131,226.97483908718547,0.63,4,1,9,2,0,0,0,,
EUW1_7716002557,26.466666666666665,TOP,6,6,777,121,887,31,29,895,236,555,412,293,330,-5,788,626,-12,152,534,-29,2436,2710,-10,6,68.0,811.0579345088162,727.2544080604534,0.0,83.76574307304786,560.176322418136,705.4911838790932,199,14155,1,0,1,1,19,8.0,3,0.7178841309823678,0.3022670025188917,0.0377833753148614,0.0377833753148614,1.2468513853904284,9.785894206549118,276.91435768261965,0.0,0.0,951.007556675063,1137.7707808564232,0.45,4,1,11,3,1,3,0,,
EUW1_7716002557,26.466666666666665,JUNGLE,121,6,777,121,887,31,29,895,236,555,412,938,335,4,1866,1232,16,1293,2151,26,2427,3207,40,10,,778.4508816120907,668.0856423173803,36.23425692695214,74.09319899244333,100.73047858942066,1919.735516372796,225,15625,4,1,1,5,9,53.00000002980232,1,1.0957178841309825,0.1133501259445843,0.1889168765743073,0.0377833753148614,0.3022670025188917,11.221662468513854,455.7052896725441,0.0,0.0,848.0478589420655,401.1083123425693,0.57,4,1,11,3,1,3,0,86.0,12.0
EUW1_7716002557,26.466666666666665,MIDDLE,31,6,777,121,887,31,29,895,236,555,412,391,426,-2,808,795,15,1156,1165,12,1549,695,11,6,85.0,802.5188916876575,65.02518891687657,499.1561712846348,238.29974811083125,262.5566750629723,454.7984886649874,209,12352,1,1,0,1,9,24.0,1,1.057934508816121,0.491183879093199,0.1133501259445843,0.0,2.380352644836272,21.42317380352645,483.5138539042821,0.0,0.0,1316.2972292191437,978.3627204030228,0.42,4,1,11,3,1,3,0,,
EUW1_7716002557,26.466666666666665,BOTTOM,895,6,777,121,887,31,29,895,236,555,412,316,-47,-8,-417,391,-20,-1369,226,-43,-877,633,-57,7,55.0,730.1259445843829,717.9596977329975,0.0,12.166246851385392,541.360201511335,766.7002518891688,161,14808,1,1,0,1,20,5.0,2,0.6045340050377834,0.3022670025188917,0.0755667506297229,0.0,0.3778337531486146,5.251889168765743,257.22921914357687,23.010075566750636,19.64735516372796,801.8765743073048,551.3350125944585,0.5,4,1,11,3,1,3,0,,
EUW1_7716002557,26.466666666666665,UTILITY,555,6,777,121,887,31,29,895,236,555,412,-147,630,2,-151,-306,-3,266,-198,-3,695,475,0,7,12.0,347.34256926952145,246.8765743073048,0.0,100.46599496221664,175.5037783375315,372.01511335012594,32,10702,4,1,0,1,12,5.0,0,3.4382871536523933,1.1335012594458438,0.4534005037783375,0.2267002518891687,0.8690176322418136,3.09823677581864,190.35264483627205,0.0,0.0,595.1637279596978,292.82115869017633,0.47,4,1,11,3,1,3,0,,
