matchId,teamId,patch,window_early,window_mid,is_neutral_early,gold_diff_14,tower_diff_14,OBS_TEAM_FOCUS_EARLY,SUCCESS_TEAM_FOCUS_EARLY,OBS_JG_STYLE_EARLY,SUCCESS_JG_STYLE_EARLY,OBS_MAP_MODE_MID,SUCCESS_MAP_MODE_MID,X_BOTTOM_Champ,X_JUNGLE_Champ,X_MIDDLE_Champ,X_TOP_Champ,X_UTILITY_Champ
7734229505,200,16.3,0-14,14-25,0,-2503,1,NEUTRAL,,FARM_HEAVY,1,,,222,950,63,68,37
7734230431,100,16.3,0-14,14-25,1,379,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,30,121,31,122,267
7734230431,200,16.3,0-14,14-25,1,379,0,BOT,0,MIXED,,GROUP,1,110,25,141,14,12
7734241357,100,16.3,0-14,14-25,0,-5394,0,NEUTRAL,,MIXED,,,,22,121,157,55,526
7734241357,200,16.3,0-14,14-25,0,-5394,0,NEUTRAL,,MIXED,,,,42,421,133,8,80
7734253699,100,16.3,0-14,14-25,0,-5319,-1,NEUTRAL,,MIXED,,,,110,254,42,266,518
7734253699,200,16.3,0-14,14-25,0,-5319,-1,NEUTRAL,,GANK_HEAVY,1,,,800,234,3,904,555
7734272657,100,16.3,0-14,14-25,1,2443,1,BOT,1,MIXED,,,,81,904,45,19,43
7734272657,200,16.3,0-14,14-25,1,2443,1,NEUTRAL,,MIXED,,,,804,28,134,897,37
7734287208,100,16.3,0-14,14-25,0,7721,3,NEUTRAL,,MIXED,,GROUP,1,18,234,893,98,60
7734287208,200,16.3,0-14,14-25,0,7721,3,NEUTRAL,,FARM_HEAVY,0,GROUP,1,523,799,103,86,117
7734298672,100,16.3,0-14,14-25,1,922,0,BOT,1,MIXED,,,,804,62,61,150,37
7734298672,200,16.3,0-14,14-25,1,922,0,NEUTRAL,,FARM_HEAVY,1,,,523,904,84,86,117
7734303292,100,16.3,0-14,14-25,1,236,-1,NEUTRAL,,MIXED,,GROUP,1,157,131,238,27,526
7734303292,200,16.3,0-14,14-25,1,236,-1,NEUTRAL,,MIXED,,GROUP,1,221,121,1,150,201
7734334373,100,16.3,0-14,14-25,1,-731,-1,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,42,950,777,36,267
7734334373,200,16.3,0-14,14-25,1,-731,-1,NEUTRAL,,MIXED,,GROUP,1,804,143,142,122,117
7734355719,100,16.3,0-14,14-25,1,1958,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,804,266,517,78,497
7734355719,200,16.3,0-14,14-25,1,1958,1,NEUTRAL,,MIXED,,GROUP,1,145,113,238,86,201
7734356779,100,16.3,0-14,14-25,0,2666,-1,TOP,0,MIXED,,GROUP,1,901,68,55,133,111
7734356779,200,16.3,0-14,14-25,0,2666,-1,TOP,1,GANK_HEAVY,1,GROUP,1,910,64,950,887,526
7734362880,100,16.3,0-14,14-25,0,5759,1,TOP,1,MIXED,,,,202,427,55,266,80
7734362880,200,16.3,0-14,14-25,0,5759,1,NEUTRAL,,GANK_HEAVY,1,,,30,126,115,36,12
7734364471,100,16.3,0-14,14-25,0,-2938,1,NEUTRAL,,GANK_HEAVY,1,GROUP,0,202,67,7,245,44
7734364471,200,16.3,0-14,14-25,0,-2938,1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,51,950,134,246,25
7734364642,100,16.3,0-14,14-25,0,-3795,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,901,5,61,98,555
7734364642,200,16.3,0-14,14-25,0,-3795,-1,TOP,1,GANK_HEAVY,1,GROUP,1,145,234,4,122,60
7734365102,100,16.3,0-14,14-25,0,-7626,-2,NEUTRAL,,MIXED,,,,202,427,157,799,26
7734365102,200,16.3,0-14,14-25,0,-7626,-2,TOP,1,MIXED,,,,222,28,42,126,412
7734367559,100,16.3,0-14,14-25,1,-466,0,BOT,0,MIXED,,,,498,60,157,14,526
7734367559,200,16.3,0-14,14-25,1,-466,0,NEUTRAL,,FARM_HEAVY,1,,,81,121,61,799,432
7734391564,100,16.3,0-14,14-25,0,3234,0,NEUTRAL,,MIXED,,SPLIT,1,360,234,61,799,80
7734391564,200,16.3,0-14,14-25,0,3234,0,NEUTRAL,,MIXED,,GROUP,1,110,91,154,27,161
7734409379,100,16.3,0-14,14-25,1,-231,0,NEUTRAL,,MIXED,,GROUP,1,50,24,517,799,89
7734409379,200,16.3,0-14,14-25,1,-231,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,81,107,142,114,201
7734426141,100,16.3,0-14,14-25,0,2760,2,NEUTRAL,,MIXED,,,,81,427,55,23,412
7734426141,200,16.3,0-14,14-25,0,2760,2,NEUTRAL,,FARM_HEAVY,1,,,804,141,245,893,497
7734437244,100,16.3,0-14,14-25,1,-1380,0,NEUTRAL,,MIXED,,GROUP,0,115,54,55,126,40
7734437244,200,16.3,0-14,14-25,1,-1380,0,NEUTRAL,,MIXED,,GROUP,1,15,35,103,86,89
7734438791,100,16.3,0-14,14-25,1,-768,0,BOT,1,FARM_HEAVY,1,GROUP,1,236,48,910,56,412
7734438791,200,16.3,0-14,14-25,1,-768,0,NEUTRAL,,MIXED,,GROUP,1,81,120,45,777,60
7734448930,100,16.3,0-14,14-25,0,3342,0,NEUTRAL,,MIXED,,GROUP,1,523,64,61,31,111
7734448930,200,16.3,0-14,14-25,0,3342,0,TOP,1,FARM_HEAVY,1,SPLIT,1,22,517,101,164,201
7734459343,100,16.3,0-14,14-25,0,3605,0,NEUTRAL,,FARM_HEAVY,1,,,498,203,4,75,235
7734459343,200,16.3,0-14,14-25,0,3605,0,NEUTRAL,,GANK_HEAVY,1,,,21,104,238,92,267
7734482238,100,16.3,0-14,14-25,0,-3099,0,NEUTRAL,,FARM_HEAVY,0,,,202,36,10,893,432
7734482238,200,16.3,0-14,14-25,0,-3099,0,NEUTRAL,,MIXED,,,,18,5,3,92,111
7734483198,100,16.3,0-14,14-25,1,-1447,0,TOP,1,FARM_HEAVY,0,,,804,799,96,126,518
7734483198,200,16.3,0-14,14-25,1,-1447,0,NEUTRAL,,MIXED,,,,523,59,13,246,117
7734490867,100,16.3,0-14,14-25,0,8162,3,NEUTRAL,,GANK_HEAVY,1,,,115,59,910,266,497
7734490867,200,16.3,0-14,14-25,0,8162,3,NEUTRAL,,MIXED,,,,136,107,142,54,432
7734491447,100,16.3,0-14,14-25,1,884,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,81,60,893,126,111
7734491447,200,16.3,0-14,14-25,1,884,-1,NEUTRAL,,MIXED,,GROUP,1,134,904,777,83,37
7734516860,100,16.3,0-14,14-25,1,1459,0,NEUTRAL,,MIXED,,GROUP,1,42,76,777,893,43
7734516860,200,16.3,0-14,14-25,1,1459,0,NEUTRAL,,MIXED,,GROUP,1,81,59,112,41,166
7734522841,100,16.3,0-14,14-25,1,-1248,0,NEUTRAL,,MIXED,,GROUP,1,221,203,142,8,12
7734522841,200,16.3,0-14,14-25,1,-1248,0,BOT,1,FARM_HEAVY,0,GROUP,1,15,143,133,75,43
7734523698,100,16.3,0-14,14-25,1,-1296,-1,TOP,1,FARM_HEAVY,1,,,222,120,134,60,201
7734523698,200,16.3,0-14,14-25,1,-1296,-1,NEUTRAL,,MIXED,,,,18,799,893,19,111
7734528646,100,16.3,0-14,14-25,0,3478,1,NEUTRAL,,MIXED,,,,893,200,61,54,80
7734528646,200,16.3,0-14,14-25,0,3478,1,NEUTRAL,,MIXED,,,,523,36,55,86,350
7734544364,100,16.3,0-14,14-25,1,821,0,BOT,0,MIXED,,SPLIT,1,804,421,246,517,432
7734544364,200,16.3,0-14,14-25,1,821,0,NEUTRAL,,MIXED,,GROUP,1,523,200,800,150,497
7734546810,100,16.3,0-14,14-25,0,5037,3,NEUTRAL,,FARM_HEAVY,1,GROUP,1,202,107,131,58,53
7734546810,200,16.3,0-14,14-25,0,5037,3,BOT,1,MIXED,,GROUP,1,360,121,13,31,555
7734551430,100,16.3,0-14,14-25,0,-2973,-1,TOP,1,FARM_HEAVY,1,,,145,126,13,164,111
7734551430,200,16.3,0-14,14-25,0,-2973,-1,BOT,1,FARM_HEAVY,1,,,804,203,3,58,432
7734551955,100,16.3,0-14,14-25,1,-1745,-1,NEUTRAL,,MIXED,,SPLIT,1,51,121,38,887,60
7734551955,200,16.3,0-14,14-25,1,-1745,-1,NEUTRAL,,FARM_HEAVY,0,SPLIT,1,110,246,7,126,43
7734572669,100,16.3,0-14,14-25,0,-6448,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,0,29,154,8,75,350
7734572669,200,16.3,0-14,14-25,0,-6448,-1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,22,203,38,127,201
7734576030,100,16.3,0-14,14-25,1,-1004,0,NEUTRAL,,MIXED,,SPLIT,1,804,234,39,82,60
7734576030,200,16.3,0-14,14-25,1,-1004,0,NEUTRAL,,FARM_HEAVY,0,SPLIT,1,29,91,75,41,497
7734590934,100,16.3,0-14,14-25,1,8,0,BOT,1,MIXED,,,,21,246,112,68,432
7734590934,200,16.3,0-14,14-25,1,8,0,NEUTRAL,,MIXED,,,,236,799,103,893,201
7734597926,100,16.3,0-14,14-25,1,1797,1,NEUTRAL,,MIXED,,SPLIT,1,222,163,81,27,35
7734597926,200,16.3,0-14,14-25,1,1797,1,BOT,1,GANK_HEAVY,1,GROUP,1,804,64,84,79,117
7734620899,100,16.3,0-14,14-25,0,2816,0,NEUTRAL,,MIXED,,,,202,799,84,72,432
7734620899,200,16.3,0-14,14-25,0,2816,0,NEUTRAL,,FARM_HEAVY,1,,,134,107,7,904,497
7734624505,100,16.3,0-14,14-25,0,9479,2,BOT,1,FARM_HEAVY,1,,,222,91,134,19,76
7734624505,200,16.3,0-14,14-25,0,9479,2,TOP,0,MIXED,,,,96,14,61,98,497
7734632874,100,16.3,0-14,14-25,0,-2679,0,NEUTRAL,,GANK_HEAVY,1,,,202,19,157,36,3
7734632874,200,16.3,0-14,14-25,0,-2679,0,NEUTRAL,,FARM_HEAVY,1,,,27,121,8,799,44
7734637511,100,16.3,0-14,14-25,0,3615,2,NEUTRAL,,MIXED,,SPLIT,1,236,233,103,36,267
7734637511,200,16.3,0-14,14-25,0,3615,2,NEUTRAL,,MIXED,,GROUP,1,7,59,13,901,80
7734643122,100,16.3,0-14,14-25,0,-4873,-1,BOT,1,FARM_HEAVY,1,SPLIT,1,96,421,131,240,117
7734643122,200,16.3,0-14,14-25,0,-4873,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,21,9,61,27,111
7734655486,100,16.3,0-14,14-25,1,-2446,0,NEUTRAL,,MIXED,,GROUP,1,119,254,103,122,902
7734655486,200,16.3,0-14,14-25,1,-2446,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,18,154,163,904,60
7734663036,100,16.3,0-14,14-25,1,1782,0,NEUTRAL,,FARM_HEAVY,1,,,236,200,3,58,267
7734663036,200,16.3,0-14,14-25,1,1782,0,NEUTRAL,,MIXED,,,,51,246,43,904,518
7734665594,100,16.3,0-14,14-25,1,1753,0,TOP,0,GANK_HEAVY,1,GROUP,1,145,266,90,92,518
7734665594,200,16.3,0-14,14-25,1,1753,0,TOP,1,FARM_HEAVY,1,GROUP,1,202,91,901,106,432
7734681958,100,16.3,0-14,14-25,0,6022,2,NEUTRAL,,FARM_HEAVY,1,,,804,126,245,114,555
7734681958,200,16.3,0-14,14-25,0,6022,2,TOP,0,FARM_HEAVY,0,,,15,203,45,39,201
7734694819,100,16.3,0-14,14-25,0,-1423,-2,TOP,0,MIXED,,GROUP,0,136,121,38,98,497
7734694819,200,16.3,0-14,14-25,0,-1423,-2,NEUTRAL,,MIXED,,GROUP,1,236,36,893,85,154
7734702617,100,16.3,0-14,14-25,1,1158,0,NEUTRAL,,FARM_HEAVY,1,,,360,120,61,799,5
7734702617,200,16.3,0-14,14-25,1,1158,0,NEUTRAL,,FARM_HEAVY,0,,,115,107,163,427,235
7734714397,100,16.3,0-14,14-25,1,-1369,1,NEUTRAL,,FARM_HEAVY,1,,,42,234,13,58,44
7734714397,200,16.3,0-14,14-25,1,-1369,1,BOT,1,MIXED,,,,523,131,24,92,147
7734720881,100,16.3,0-14,14-25,1,-255,0,TOP,0,MIXED,,SPLIT,1,15,107,54,24,201
7734720881,200,16.3,0-14,14-25,1,-255,0,BOT,1,MIXED,,GROUP,1,804,131,157,897,267
7734721857,100,16.3,0-14,14-25,0,2385,2,BOT,1,MIXED,,GROUP,1,202,54,893,266,43
7734721857,200,16.3,0-14,14-25,0,2385,2,BOT,0,FARM_HEAVY,1,GROUP,0,67,35,517,516,80
7734726005,100,16.3,0-14,14-25,1,1730,0,NEUTRAL,,MIXED,,GROUP,1,119,35,157,6,40
7734726005,200,16.3,0-14,14-25,1,1730,0,TOP,1,MIXED,,GROUP,0,15,107,893,80,60
7734741462,100,16.3,0-14,14-25,0,-3677,-1,BOT,0,FARM_HEAVY,0,GROUP,1,42,799,893,150,432
7734741462,200,16.3,0-14,14-25,0,-3677,-1,NEUTRAL,,MIXED,,GROUP,1,145,254,163,39,518
7734751237,100,16.3,0-14,14-25,0,-7067,-1,NEUTRAL,,GANK_HEAVY,1,,,114,904,45,54,235
7734751237,200,16.3,0-14,14-25,0,-7067,-1,NEUTRAL,,MIXED,,,,360,950,103,67,5
7734768950,100,16.3,0-14,14-25,1,2419,1,BOT,0,GANK_HEAVY,1,,,202,517,61,126,12
7734768950,200,16.3,0-14,14-25,1,2419,1,NEUTRAL,,MIXED,,,,110,59,8,904,111
7734771137,100,16.3,0-14,14-25,1,-944,0,NEUTRAL,,MIXED,,GROUP,1,81,121,98,68,43
7734771137,200,16.3,0-14,14-25,1,-944,0,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,15,35,103,266,111
7734773498,100,16.3,0-14,14-25,1,2032,0,NEUTRAL,,MIXED,,,,157,5,61,41,432
7734773498,200,16.3,0-14,14-25,1,2032,0,NEUTRAL,,FARM_HEAVY,1,,,69,48,711,72,78
7734778716,100,16.3,0-14,14-25,1,-647,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,51,950,131,157,111
7734778716,200,16.3,0-14,14-25,1,-647,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,81,126,8,39,267
7734781062,100,16.3,0-14,14-25,1,1055,0,BOT,1,MIXED,,SPLIT,1,110,121,103,67,111
7734781062,200,16.3,0-14,14-25,1,1055,0,BOT,0,MIXED,,GROUP,1,222,904,142,27,902
7734781732,100,16.3,0-14,14-25,1,1226,1,TOP,1,MIXED,,,,96,904,13,126,497
7734781732,200,16.3,0-14,14-25,1,1226,1,NEUTRAL,,FARM_HEAVY,0,,,51,59,893,799,432
7734792986,100,16.3,0-14,14-25,1,593,0,NEUTRAL,,FARM_HEAVY,0,,,99,33,246,39,555
7734792986,200,16.3,0-14,14-25,1,593,0,NEUTRAL,,MIXED,,,,804,76,126,897,111
7734796574,100,16.3,0-14,14-25,0,-4568,0,TOP,0,MIXED,,,,22,427,421,157,117
7734796574,200,16.3,0-14,14-25,0,-4568,0,NEUTRAL,,FARM_HEAVY,1,,,523,9,246,27,111
7734805103,100,16.3,0-14,14-25,1,-20,-1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,235,246,103,98,12
7734805103,200,16.3,0-14,14-25,1,-20,-1,TOP,0,MIXED,,GROUP,1,119,35,50,92,60
7734809746,100,16.3,0-14,14-25,0,-7239,-1,NEUTRAL,,GANK_HEAVY,1,,,145,200,61,68,111
7734809746,200,16.3,0-14,14-25,0,-7239,-1,NEUTRAL,,MIXED,,,,202,245,246,14,267
7734811052,100,16.3,0-14,14-25,1,-2328,0,NEUTRAL,,GANK_HEAVY,1,GROUP,0,42,234,61,68,201
7734811052,200,16.3,0-14,14-25,1,-2328,0,BOT,1,MIXED,,GROUP,1,429,121,101,777,80
7734816703,100,16.3,0-14,14-25,1,825,-1,NEUTRAL,,MIXED,,,,110,799,142,57,111
7734816703,200,16.3,0-14,14-25,1,825,-1,NEUTRAL,,MIXED,,,,804,80,90,114,117
7734822745,100,16.3,0-14,14-25,0,-2867,-1,TOP,0,MIXED,,GROUP,1,42,59,161,516,117
7734822745,200,16.3,0-14,14-25,0,-2867,-1,BOT,1,GANK_HEAVY,1,SPLIT,1,202,107,103,39,80
7734823293,100,16.3,0-14,14-25,1,-2370,0,BOT,1,MIXED,,GROUP,1,157,20,517,799,412
7734823293,200,16.3,0-14,14-25,1,-2370,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,145,131,35,41,60
7734841286,100,16.3,0-14,14-25,1,-2104,-1,NEUTRAL,,MIXED,,GROUP,1,22,254,84,85,80
7734841286,200,16.3,0-14,14-25,1,-2104,-1,BOT,1,FARM_HEAVY,0,GROUP,1,800,799,163,58,43
7734843885,100,16.3,0-14,14-25,0,2653,0,NEUTRAL,,MIXED,,SPLIT,1,29,121,34,777,60
7734843885,200,16.3,0-14,14-25,0,2653,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,161,234,887,266,412
7734845287,100,16.3,0-14,14-25,0,4543,1,BOT,1,FARM_HEAVY,1,,,81,421,84,24,53
7734845287,200,16.3,0-14,14-25,0,4543,1,TOP,1,MIXED,,,,110,887,777,80,432
7734851545,100,16.3,0-14,14-25,1,-1859,0,TOP,1,MIXED,,GROUP,1,202,245,8,904,9
7734851545,200,16.3,0-14,14-25,1,-1859,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,222,120,61,887,902
7734858623,100,16.3,0-14,14-25,1,2478,1,TOP,1,MIXED,,,,81,266,61,86,89
7734858623,200,16.3,0-14,14-25,1,2478,1,NEUTRAL,,GANK_HEAVY,1,,,145,904,112,58,111
7734859588,100,16.3,0-14,14-25,1,494,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,523,121,157,8,53
7734859588,200,16.3,0-14,14-25,1,494,1,NEUTRAL,,MIXED,,GROUP,1,202,59,134,133,888
7734865646,100,16.3,0-14,14-25,1,1353,1,NEUTRAL,,MIXED,,GROUP,1,523,33,893,14,40
7734865646,200,16.3,0-14,14-25,1,1353,1,TOP,1,FARM_HEAVY,1,GROUP,1,81,120,103,904,99
7734873369,100,16.3,0-14,14-25,0,2637,1,TOP,1,FARM_HEAVY,1,SPLIT,1,222,234,517,110,111
7734873369,200,16.3,0-14,14-25,0,2637,1,BOT,0,MIXED,,GROUP,1,45,233,103,266,53
7734877201,100,16.3,0-14,14-25,0,3678,1,NEUTRAL,,MIXED,,,,15,234,101,14,12
7734877201,200,16.3,0-14,14-25,0,3678,1,NEUTRAL,,GANK_HEAVY,1,,,145,254,133,68,40
7734890426,100,16.3,0-14,14-25,1,1723,0,NEUTRAL,,MIXED,,,,110,62,34,897,7
7734890426,200,16.3,0-14,14-25,1,1723,0,BOT,0,FARM_HEAVY,1,,,51,36,134,126,432
7734896947,100,16.3,0-14,14-25,1,2087,0,NEUTRAL,,MIXED,,GROUP,1,51,517,84,69,432
7734896947,200,16.3,0-14,14-25,1,2087,0,TOP,0,FARM_HEAVY,1,GROUP,1,202,246,103,14,43
7734908031,100,16.3,0-14,14-25,1,-1310,0,TOP,1,GANK_HEAVY,1,,,202,68,517,64,147
7734908031,200,16.3,0-14,14-25,1,-1310,0,NEUTRAL,,FARM_HEAVY,0,,,81,54,13,110,43
7734910128,100,16.3,0-14,14-25,1,2223,1,TOP,1,MIXED,,GROUP,1,147,121,901,76,267
7734910128,200,16.3,0-14,14-25,1,2223,1,BOT,1,FARM_HEAVY,1,GROUP,1,3,98,103,904,111
7734914569,100,16.3,0-14,14-25,1,495,1,NEUTRAL,,MIXED,,GROUP,1,110,904,103,126,518
7734914569,200,16.3,0-14,14-25,1,495,1,NEUTRAL,,MIXED,,GROUP,1,202,60,517,67,43
7734922708,100,16.3,0-14,14-25,0,-4120,-1,NEUTRAL,,MIXED,,GROUP,1,81,33,777,85,555
7734922708,200,16.3,0-14,14-25,0,-4120,-1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,145,799,238,90,497
7734927205,100,16.3,0-14,14-25,0,-4910,-2,NEUTRAL,,GANK_HEAVY,1,,,42,60,3,799,111
7734927205,200,16.3,0-14,14-25,0,-4910,-2,BOT,1,FARM_HEAVY,1,,,804,950,61,904,267
7734938688,100,16.3,0-14,14-25,1,2297,0,BOT,1,FARM_HEAVY,1,,,523,163,517,897,412
7734938688,200,16.3,0-14,14-25,1,2297,0,NEUTRAL,,MIXED,,,,804,120,61,777,89
7734942572,100,16.3,0-14,14-25,0,-5077,-1,NEUTRAL,,MIXED,,,,42,245,90,24,267
7734942572,200,16.3,0-14,14-25,0,-5077,-1,NEUTRAL,,GANK_HEAVY,1,,,804,799,901,13,117
7734944755,100,16.3,0-14,14-25,0,9664,2,NEUTRAL,,MIXED,,GROUP,1,498,799,8,68,497
7734944755,200,16.3,0-14,14-25,0,9664,2,NEUTRAL,,MIXED,,GROUP,1,145,33,777,14,32
7734947430,100,16.3,0-14,14-25,0,3441,-1,NEUTRAL,,MIXED,,,,51,20,4,19,16
7734947430,200,16.3,0-14,14-25,0,3441,-1,TOP,0,MIXED,,,,81,62,50,110,201
7734947467,100,16.3,0-14,14-25,1,-2006,0,NEUTRAL,,FARM_HEAVY,0,,,21,120,133,84,497
7734947467,200,16.3,0-14,14-25,1,-2006,0,NEUTRAL,,MIXED,,,,110,24,163,54,555
7734954617,100,16.3,0-14,14-25,0,-6885,-1,NEUTRAL,,GANK_HEAVY,1,,,236,200,61,897,44
7734954617,200,16.3,0-14,14-25,0,-6885,-1,NEUTRAL,,FARM_HEAVY,1,,,161,120,134,150,518
7734965537,100,16.3,0-14,14-25,1,-1752,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,804,154,18,85,117
7734965537,200,16.3,0-14,14-25,1,-1752,0,NEUTRAL,,MIXED,,GROUP,1,22,76,10,897,888
7734967732,100,16.3,0-14,14-25,1,2265,0,NEUTRAL,,MIXED,,GROUP,1,110,5,34,14,201
7734967732,200,16.3,0-14,14-25,1,2265,0,NEUTRAL,,FARM_HEAVY,1,GROUP,0,51,799,68,887,111
7734973089,100,16.3,0-14,14-25,1,1470,0,NEUTRAL,,MIXED,,SPLIT,1,42,126,112,893,89
7734973089,200,16.3,0-14,14-25,1,1470,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,96,799,134,516,267
7734984479,100,16.3,0-14,14-25,0,-2602,-1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,523,950,134,24,117
7734984479,200,16.3,0-14,14-25,0,-2602,-1,NEUTRAL,,MIXED,,GROUP,1,804,91,157,84,53
7734987260,100,16.3,0-14,14-25,0,4059,1,NEUTRAL,,MIXED,,,,18,126,134,893,497
7734987260,200,16.3,0-14,14-25,0,4059,1,NEUTRAL,,MIXED,,,,804,36,131,904,555
7734988996,100,16.3,0-14,14-25,0,-2858,0,NEUTRAL,,GANK_HEAVY,1,SPLIT,0,51,25,42,86,518
7734988996,200,16.3,0-14,14-25,0,-2858,0,NEUTRAL,,MIXED,,GROUP,1,523,799,61,150,43
7734997706,100,16.3,0-14,14-25,1,-1225,0,BOT,0,MIXED,,GROUP,0,51,121,3,68,111
7734997706,200,16.3,0-14,14-25,1,-1225,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,523,64,163,14,412
7735000378,100,16.3,0-14,14-25,0,3866,1,NEUTRAL,,MIXED,,,,145,104,105,114,111
7735000378,200,16.3,0-14,14-25,0,3866,1,NEUTRAL,,FARM_HEAVY,0,,,115,121,136,157,412
7735010850,100,16.3,0-14,14-25,1,-663,0,NEUTRAL,,MIXED,,GROUP,1,22,33,157,110,35
7735010850,200,16.3,0-14,14-25,1,-663,0,BOT,1,FARM_HEAVY,1,SPLIT,1,15,56,7,2,43
7735013827,100,16.3,0-14,14-25,0,6718,2,BOT,1,MIXED,,,,222,163,133,150,412
7735013827,200,16.3,0-14,14-25,0,6718,2,NEUTRAL,,FARM_HEAVY,0,,,115,517,240,24,111
7735022594,100,16.3,0-14,14-25,0,3904,1,NEUTRAL,,MIXED,,,,42,799,55,268,141
7735022594,200,16.3,0-14,14-25,0,3904,1,BOT,1,FARM_HEAVY,0,,,161,421,84,904,53
7735023077,100,16.3,0-14,14-25,1,-1431,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,804,234,777,68,89
7735023077,200,16.3,0-14,14-25,1,-1431,0,NEUTRAL,,MIXED,,SPLIT,1,134,246,23,8,235
7735023403,100,16.3,0-14,14-25,1,-569,0,BOT,1,MIXED,,GROUP,1,804,427,3,110,60
7735023403,200,16.3,0-14,14-25,1,-569,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,145,200,4,58,201
7735029268,100,16.3,0-14,14-25,1,-2025,0,NEUTRAL,,MIXED,,GROUP,1,22,799,163,41,147
7735029268,200,16.3,0-14,14-25,1,-2025,0,NEUTRAL,,MIXED,,GROUP,1,145,234,103,157,432
7735034783,100,16.3,0-14,14-25,1,2372,0,TOP,1,MIXED,,SPLIT,1,498,120,134,7,111
7735034783,200,16.3,0-14,14-25,1,2372,0,NEUTRAL,,FARM_HEAVY,0,GROUP,0,236,59,13,84,902
7735040104,100,16.3,0-14,14-25,0,4321,1,NEUTRAL,,MIXED,,,,42,799,69,516,12
7735040104,200,16.3,0-14,14-25,0,4321,1,BOT,0,GANK_HEAVY,1,,,15,64,68,150,201
7735045924,100,16.3,0-14,14-25,0,3690,1,NEUTRAL,,FARM_HEAVY,1,,,42,245,136,166,43
7735045924,200,16.3,0-14,14-25,0,3690,1,NEUTRAL,,GANK_HEAVY,1,,,30,36,99,126,267
7735046098,100,16.3,0-14,14-25,0,-4604,0,NEUTRAL,,MIXED,,,,523,56,157,84,412
7735046098,200,16.3,0-14,14-25,0,-4604,0,NEUTRAL,,MIXED,,,,110,64,61,24,53
7735049302,100,16.3,0-14,14-25,0,-2765,-1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,236,91,3,68,902
7735049302,200,16.3,0-14,14-25,0,-2765,-1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,81,36,61,897,43
7735055107,100,16.3,0-14,14-25,0,-4638,-1,BOT,0,MIXED,,GROUP,1,145,59,157,82,412
7735055107,200,16.3,0-14,14-25,0,-4638,-1,BOT,1,FARM_HEAVY,1,SPLIT,1,119,76,777,79,432
7735070245,100,16.3,0-14,14-25,0,1911,2,BOT,1,GANK_HEAVY,1,GROUP,1,51,33,99,126,518
7735070245,200,16.3,0-14,14-25,0,1911,2,BOT,1,FARM_HEAVY,1,GROUP,1,67,799,142,68,432
7735070894,100,16.3,0-14,14-25,0,-3985,-2,BOT,1,FARM_HEAVY,1,GROUP,1,222,33,245,82,26
7735070894,200,16.3,0-14,14-25,0,-3985,-2,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,42,72,13,904,43
7735081484,100,16.3,0-14,14-25,1,-1194,0,NEUTRAL,,GANK_HEAVY,1,GROUP,0,110,126,45,150,518
7735081484,200,16.3,0-14,14-25,1,-1194,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,202,904,61,84,111
7735084504,100,16.3,0-14,14-25,1,-978,-1,NEUTRAL,,MIXED,,GROUP,1,800,31,950,67,526
7735084504,200,16.3,0-14,14-25,1,-978,-1,NEUTRAL,,MIXED,,SPLIT,1,523,517,238,266,111
7735086189,100,16.3,0-14,14-25,1,1457,0,NEUTRAL,,GANK_HEAVY,1,GROUP,0,45,20,950,164,111
7735086189,200,16.3,0-14,14-25,1,1457,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,202,254,90,80,432
7735098792,100,16.3,0-14,14-25,0,5338,1,NEUTRAL,,GANK_HEAVY,1,,,222,427,112,154,60
7735098792,200,16.3,0-14,14-25,0,5338,1,BOT,1,GANK_HEAVY,1,,,15,200,61,92,201
