match_id,team_id,frame_idx,minute,support_x,support_y,support_zone_v5_abs,support_exclusion_reason
EUN1_3915264621,100,8,8.003583333333333,10337.0,843.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3915264621,200,11,11.003983333333334,14340.0,14391.0,RED_BASE,support_in_base
EUN1_3915272334,100,6,6.0031,12378.0,1289.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3915419047,100,11,11.004616666666667,11381.0,948.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3915629163,100,8,8.00425,394.0,461.0,BLUE_BASE,support_in_base
EUN1_3915629163,200,5,5.002883333333333,14340.0,14391.0,RED_BASE,support_in_base
EUN1_3915644549,100,9,9.003566666666666,8600.0,4789.0,BLUE_BOT_JUNGLE,support_dead_with_xy
EUN1_3915659963,100,6,6.00275,11489.0,958.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3915659963,100,9,9.003616666666666,10818.0,941.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3915659963,200,5,5.002483333333333,14037.0,11635.0,RED_BASE,support_in_base
EUN1_3915681718,100,7,7.00425,1769.0,674.0,BLUE_BASE,support_in_base
EUN1_3915690863,200,8,8.0034,14338.0,14204.0,RED_BASE,support_in_base
EUN1_3915690863,200,9,9.0035,13243.0,3585.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3915770513,100,7,7.003316666666667,1766.0,567.0,BLUE_BASE,support_in_base
EUN1_3915770513,100,9,9.003783333333333,13770.0,3044.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3915770513,100,11,11.004216666666666,2328.0,693.0,BLUE_BASE,support_in_base
EUN1_3915770513,200,9,9.003783333333333,13467.0,3979.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3916156352,200,5,5.00285,14340.0,14391.0,RED_BASE,support_in_base
EUN1_3916172375,200,7,7.00325,14004.0,13265.0,RED_BASE,support_in_base
EUN1_3916334055,100,8,8.00335,11752.0,5118.0,BOT_SIDE_NEAR,support_dead_with_xy
EUN1_3916334055,200,6,6.0027,13853.0,3971.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3916375227,200,5,5.001133333333334,11950.0,1164.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3916407607,100,9,9.001966666666666,10844.0,1121.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3916407607,200,6,6.001,11852.0,3428.0,BOT_SIDE_NEAR,support_dead_with_xy
EUN1_3916407607,200,7,7.001016666666667,14340.0,14391.0,RED_BASE,support_in_base
EUN1_3916810409,100,10,10.002016666666666,1358.0,546.0,BLUE_BASE,support_in_base
EUN1_3916810409,100,11,11.00205,898.0,503.0,BLUE_BASE,support_in_base
EUN1_3916810409,200,6,6.001016666666667,12997.0,1297.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3916810409,200,8,8.0014,14240.0,14342.0,RED_BASE,support_in_base
EUN1_3916810409,200,11,11.00205,14340.0,14391.0,RED_BASE,support_in_base
EUN1_3916872301,100,9,9.002933333333333,12480.0,4407.0,BOT_SIDE_NEAR,support_dead_with_xy
EUN1_3916872301,100,10,10.003166666666667,9382.0,4624.0,DRAGON_AREA,support_dead_with_xy
EUN1_3916944809,200,9,9.0043,13802.0,13009.0,RED_BASE,support_in_base
EUN1_3917253151,200,8,8.001983333333333,13607.0,3532.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3917292080,200,8,8.003516666666666,14092.0,4516.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3917292080,200,10,10.004166666666666,14340.0,14391.0,RED_BASE,support_in_base
EUN1_3917370796,200,7,7.003166666666667,14277.0,12799.0,RED_BASE,support_in_base
EUN1_3917370796,200,10,10.004166666666666,14046.0,4570.0,BOT_LANE_CORE,support_dead_with_xy
EUN1_3917391836,100,10,10.002416666666667,1190.0,637.0,BLUE_BASE,support_in_base
EUN1_3917433554,200,8,8.003733333333333,11904.0,3776.0,BOT_SIDE_NEAR,support_dead_with_xy
EUN1_3917433554,200,10,10.0047,14276.0,13359.0,RED_BASE,support_in_base
EUN1_3917441955,100,5,5.002666666666666,1550.0,663.0,BLUE_BASE,support_in_base
EUN1_3917457920,100,8,8.003,3129.0,808.0,BLUE_BASE,support_in_base
EUN1_3917457920,100,10,10.003533333333333,3082.0,700.0,BLUE_BASE,support_in_base
EUN1_3917500310,100,6,6.003583333333333,1119.0,551.0,BLUE_BASE,support_in_base
EUN1_3917500310,100,11,11.0055,469.0,563.0,BLUE_BASE,support_in_base
EUN1_3917500310,200,5,5.003116666666667,14327.0,13093.0,RED_BASE,support_in_base
EUN1_3917595161,200,6,6.003683333333333,14245.0,12784.0,RED_BASE,support_in_base
EUW1_7696102906,100,10,10.002083333333333,3643.0,676.0,BLUE_BASE,support_in_base
EUW1_7696102906,200,5,5.00075,11564.0,1278.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696102985,100,5,5.001116666666666,13577.0,2421.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696102985,200,7,7.001666666666667,14136.0,14023.0,RED_BASE,support_in_base
EUW1_7696102985,200,8,8.001933333333334,13208.0,3582.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696103145,200,8,8.00405,14340.0,14391.0,RED_BASE,support_in_base
EUW1_7696103145,200,11,11.005516666666667,13142.0,13776.0,RED_BASE,support_in_base
EUW1_7696103995,100,5,5.001266666666667,434.0,464.0,BLUE_BASE,support_in_base
EUW1_7696103995,200,8,8.003316666666667,14208.0,14189.0,RED_BASE,support_in_base
EUW1_7696103995,200,9,9.003566666666666,14253.0,14042.0,RED_BASE,support_in_base
EUW1_7696104692,100,5,5.002516666666667,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696104878,200,9,9.004,14260.0,13903.0,RED_BASE,support_in_base
EUW1_7696105120,100,8,8.002683333333334,494.0,488.0,BLUE_BASE,support_in_base
EUW1_7696105120,100,10,10.00295,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696106028,100,6,6.002766666666667,10166.0,3065.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696106028,100,11,11.0047,821.0,378.0,BLUE_BASE,support_in_base
EUW1_7696106204,100,7,7.00225,11320.0,1666.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696106357,100,9,9.003333333333334,2330.0,1715.0,BLUE_BASE,support_in_base
EUW1_7696106357,200,10,10.0037,11922.0,3860.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696106585,100,5,5.0027333333333335,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696106585,200,9,9.003516666666666,13671.0,5014.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696106791,200,5,5.000566666666667,13682.0,12514.0,RED_BASE,support_in_base
EUW1_7696107529,100,8,8.002716666666666,443.0,547.0,BLUE_BASE,support_in_base
EUW1_7696107529,200,7,7.002483333333333,12482.0,11858.0,RED_BASE,support_in_base
EUW1_7696107529,200,11,11.00425,12816.0,12182.0,RED_BASE,support_in_base
EUW1_7696107795,100,5,5.0022,10824.0,1328.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696107795,100,8,8.00275,3231.0,687.0,BLUE_BASE,support_in_base
EUW1_7696108372,200,7,7.003433333333334,13051.0,3878.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696108372,200,8,8.0036,14100.0,12230.0,RED_BASE,support_in_base
EUW1_7696108934,100,10,10.002366666666667,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696108934,100,11,11.003416666666666,11576.0,1374.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696108934,200,5,5.00095,14133.0,13857.0,RED_BASE,support_in_base
EUW1_7696109278,100,5,5.00075,14103.0,6245.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696109278,100,11,11.001766666666667,878.0,515.0,BLUE_BASE,support_in_base
EUW1_7696109312,100,10,10.003416666666666,1013.0,577.0,BLUE_BASE,support_in_base
EUW1_7696109312,200,10,10.003416666666666,13130.0,2811.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696109407,100,7,7.00355,9980.0,5845.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696109407,100,10,10.004,698.0,486.0,BLUE_BASE,support_in_base
EUW1_7696109407,200,7,7.00355,14340.0,14391.0,RED_BASE,support_in_base
EUW1_7696109407,200,11,11.00445,14221.0,11397.0,RED_BASE,support_in_base
EUW1_7696109621,200,7,7.001133333333334,12995.0,7338.0,RED_BOT_JUNGLE,support_dead_with_xy
EUW1_7696109804,100,9,9.0041,13213.0,1129.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696109804,100,11,11.005066666666666,13462.0,4855.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696110071,100,5,5.0026,1926.0,688.0,BLUE_BASE,support_in_base
EUW1_7696110071,200,5,5.0026,13542.0,13016.0,RED_BASE,support_in_base
EUW1_7696110071,200,7,7.0029,13697.0,4873.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696110071,200,9,9.0034,14112.0,11112.0,RED_BASE,support_in_base
EUW1_7696110174,200,8,8.003116666666667,13392.0,11659.0,RED_BASE,support_in_base
EUW1_7696110210,100,5,5.0022,6378.0,4668.0,BLUE_BOT_JUNGLE,support_dead_with_xy
EUW1_7696110990,100,10,10.003366666666667,1118.0,704.0,BLUE_BASE,support_in_base
EUW1_7696110990,100,11,11.003716666666667,876.0,626.0,BLUE_BASE,support_in_base
EUW1_7696110990,200,10,10.003366666666667,13472.0,14067.0,RED_BASE,support_in_base
EUW1_7696110990,200,11,11.003716666666667,14131.0,13791.0,RED_BASE,support_in_base
EUW1_7696111125,100,10,10.0032,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696111125,200,10,10.0032,12173.0,12840.0,RED_BASE,support_in_base
EUW1_7696111316,200,5,5.002916666666667,14274.0,13691.0,RED_BASE,support_in_base
EUW1_7696112699,100,6,6.0034833333333335,3295.0,803.0,BLUE_BASE,support_in_base
EUW1_7696112699,200,11,11.004566666666667,13703.0,4163.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696113096,200,10,10.004333333333333,11293.0,3664.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696114098,100,8,8.0036,2004.0,1272.0,BLUE_BASE,support_in_base
EUW1_7696114178,100,8,8.0034,1804.0,3111.0,BLUE_BASE,support_in_base
EUW1_7696114178,100,11,11.0043,10792.0,2053.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696114178,200,9,9.0037,8323.0,6745.0,RIVER_BOT,support_dead_with_xy
EUW1_7696114332,100,11,11.00395,2671.0,2045.0,BLUE_BASE,support_in_base
EUW1_7696114332,200,8,8.001633333333332,11958.0,1250.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696114332,200,9,9.003566666666666,13135.0,3496.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696114332,200,11,11.00395,11281.0,1847.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696114808,100,10,10.004983333333334,10948.0,3300.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696114808,200,8,8.00415,14189.0,12662.0,RED_BASE,support_in_base
EUW1_7696115118,100,9,9.003483333333334,2367.0,797.0,BLUE_BASE,support_in_base
EUW1_7696115271,100,5,5.002716666666666,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696115271,200,8,8.003566666666666,14297.0,13722.0,RED_BASE,support_in_base
EUW1_7696115271,200,10,10.00375,14263.0,12634.0,RED_BASE,support_in_base
EUW1_7696116882,200,8,8.002933333333333,13082.0,7280.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696117672,100,5,5.003233333333333,414.0,462.0,BLUE_BASE,support_in_base
EUW1_7696117672,200,7,7.0038,13976.0,13769.0,RED_BASE,support_in_base
EUW1_7696118010,100,8,8.0034,1550.0,598.0,BLUE_BASE,support_in_base
EUW1_7696118010,200,5,5.002566666666667,13693.0,3771.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696118670,100,7,7.003516666666667,2678.0,1611.0,BLUE_BASE,support_in_base
EUW1_7696118812,200,11,11.00475,12772.0,12998.0,RED_BASE,support_in_base
EUW1_7696118838,100,6,6.002866666666667,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696118838,100,10,10.003633333333333,10157.0,817.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696118838,200,6,6.002866666666667,13894.0,13844.0,RED_BASE,support_in_base
EUW1_7696120185,200,11,11.004166666666666,14279.0,14224.0,RED_BASE,support_in_base
EUW1_7696120746,100,8,8.003783333333333,1166.0,678.0,BLUE_BASE,support_in_base
EUW1_7696120968,100,9,9.004216666666666,4294.0,8383.0,BLUE_TOP_JUNGLE,support_dead_with_xy
EUW1_7696120968,100,10,10.004716666666667,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696120968,200,7,7.0038,13386.0,12760.0,RED_BASE,support_in_base
EUW1_7696121291,100,10,10.00415,2648.0,841.0,BLUE_BASE,support_in_base
EUW1_7696121291,200,10,10.00415,11416.0,13406.0,RED_BASE,support_in_base
EUW1_7696121479,100,5,5.0024,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696121479,100,10,10.003666666666666,3575.0,983.0,BLUE_BASE,support_in_base
EUW1_7696121479,200,5,5.0024,13041.0,14238.0,RED_BASE,support_in_base
EUW1_7696121479,200,6,6.002433333333333,13269.0,11278.0,RED_BASE,support_in_base
EUW1_7696121479,200,8,8.00265,11999.0,2479.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696122187,200,10,10.0035,10742.0,2202.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696122889,200,11,11.0052,8367.0,10110.0,RED_TOP_JUNGLE,support_dead_with_xy
EUW1_7696123163,100,9,9.004416666666666,606.0,480.0,BLUE_BASE,support_in_base
EUW1_7696124237,100,8,8.003866666666667,12493.0,1366.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696124237,100,11,11.004916666666666,2006.0,708.0,BLUE_BASE,support_in_base
EUW1_7696124237,200,6,6.00345,14230.0,12897.0,RED_BASE,support_in_base
EUW1_7696124440,200,5,5.003033333333334,14161.0,12815.0,RED_BASE,support_in_base
EUW1_7696124493,200,6,6.0031,8966.0,2219.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696124655,100,11,11.004583333333333,398.0,488.0,BLUE_BASE,support_in_base
EUW1_7696124655,200,11,11.004583333333333,14340.0,14391.0,RED_BASE,support_in_base
EUW1_7696125560,100,11,11.004133333333334,3704.0,821.0,BLUE_BASE,support_in_base
EUW1_7696125766,100,9,9.00265,4916.0,9346.0,TOP_SIDE_NEAR,support_dead_with_xy
EUW1_7696125766,200,8,8.0024,14225.0,14032.0,RED_BASE,support_in_base
EUW1_7696126284,100,11,11.004566666666667,12926.0,4259.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696126284,200,8,8.003766666666667,13598.0,3071.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696126284,200,11,11.004566666666667,13092.0,4836.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696127610,200,11,11.003533333333333,12504.0,1448.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696128159,100,6,6.0013,1781.0,707.0,BLUE_BASE,support_in_base
EUW1_7696128159,200,10,10.004066666666667,13063.0,4306.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696129842,100,9,9.003683333333333,2377.0,1120.0,BLUE_BASE,support_in_base
EUW1_7696130447,100,11,11.004633333333333,2224.0,1596.0,BLUE_BASE,support_in_base
EUW1_7696131053,200,7,7.0012,14081.0,4436.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696131683,200,6,6.00145,9889.0,961.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696131683,200,8,8.00345,7962.0,6922.0,MID_LANE,support_dead_with_xy
EUW1_7696132424,100,8,8.00365,1833.0,600.0,BLUE_BASE,support_in_base
EUW1_7696132424,100,11,11.00435,11454.0,1641.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696132424,200,10,10.0042,14259.0,13463.0,RED_BASE,support_in_base
EUW1_7696132806,200,10,10.004816666666667,14340.0,14391.0,RED_BASE,support_in_base
EUW1_7696132950,100,6,6.00295,1412.0,854.0,BLUE_BASE,support_in_base
EUW1_7696132950,100,7,7.003566666666667,889.0,615.0,BLUE_BASE,support_in_base
EUW1_7696132950,100,9,9.004283333333333,1170.0,601.0,BLUE_BASE,support_in_base
EUW1_7696133382,200,5,5.002883333333333,13333.0,11052.0,RED_BASE,support_in_base
EUW1_7696133382,200,7,7.003716666666667,14340.0,14391.0,RED_BASE,support_in_base
EUW1_7696133629,100,9,9.00365,3455.0,826.0,BLUE_BASE,support_in_base
EUW1_7696133629,200,7,7.0032,13350.0,10904.0,RED_BASE,support_in_base
EUW1_7696133629,200,9,9.00365,14340.0,14391.0,RED_BASE,support_in_base
EUW1_7696133727,100,8,8.001866666666666,690.0,1090.0,BLUE_BASE,support_in_base
EUW1_7696133727,100,10,10.002583333333334,12398.0,1963.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696133727,200,5,5.001033333333333,14071.0,4568.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696134342,200,6,6.002583333333333,11631.0,3194.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696134342,200,8,8.003083333333333,14159.0,11631.0,RED_BASE,support_in_base
EUW1_7696134342,200,10,10.003633333333333,12480.0,3132.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696134342,200,11,11.004083333333334,14340.0,14391.0,RED_BASE,support_in_base
EUW1_7696135489,100,5,5.002766666666667,12135.0,1684.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696135489,200,11,11.005183333333333,14050.0,4909.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696135610,100,5,5.002233333333334,513.0,477.0,BLUE_BASE,support_in_base
EUW1_7696135610,200,5,5.002233333333334,14342.0,14292.0,RED_BASE,support_in_base
EUW1_7696135610,200,9,9.003316666666667,13209.0,1238.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696135610,200,11,11.004,12465.0,1250.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696135813,100,6,6.0030833333333335,2548.0,2872.0,BLUE_BASE,support_in_base
EUW1_7696135813,100,11,11.004666666666667,12093.0,2267.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696136176,200,5,5.00345,13832.0,12171.0,RED_BASE,support_in_base
EUW1_7696136176,200,7,7.004083333333333,13171.0,5206.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696136365,100,6,6.00295,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696136365,200,7,7.003633333333333,14179.0,13491.0,RED_BASE,support_in_base
EUW1_7696136560,100,11,11.003583333333333,10785.0,955.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696136560,200,7,7.002583333333333,13966.0,4261.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696136608,200,7,7.00355,13373.0,12428.0,RED_BASE,support_in_base
EUW1_7696137144,100,9,9.004183333333334,12818.0,3937.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696137550,100,9,9.004633333333333,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696137767,100,11,11.004733333333334,1539.0,1163.0,BLUE_BASE,support_in_base
EUW1_7696137767,200,5,5.0030166666666664,14306.0,13980.0,RED_BASE,support_in_base
EUW1_7696137767,200,11,11.004733333333334,14113.0,12208.0,RED_BASE,support_in_base
EUW1_7696138217,100,7,7.00295,3082.0,835.0,BLUE_BASE,support_in_base
EUW1_7696138217,200,5,5.0023333333333335,13217.0,12819.0,RED_BASE,support_in_base
EUW1_7696138217,200,9,9.003533333333333,13742.0,13932.0,RED_BASE,support_in_base
EUW1_7696138617,100,6,6.0032,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696138617,200,8,8.003866666666667,13231.0,3904.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696138617,200,10,10.0046,14340.0,14391.0,RED_BASE,support_in_base
EUW1_7696141173,100,5,5.003116666666667,1706.0,10623.0,TOP_LANE_CORE,support_dead_with_xy
EUW1_7696142389,200,7,7.00385,14106.0,12058.0,RED_BASE,support_in_base
EUW1_7696142389,200,9,9.004316666666666,10985.0,1941.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696142881,200,6,6.00305,14167.0,13574.0,RED_BASE,support_in_base
EUW1_7696142883,100,9,9.001633333333332,893.0,716.0,BLUE_BASE,support_in_base
EUW1_7696142883,200,8,8.001383333333333,10299.0,6642.0,RED_BOT_JUNGLE,support_dead_with_xy
EUW1_7696143651,100,6,6.003033333333334,3444.0,831.0,BLUE_BASE,support_in_base
EUW1_7696143651,100,9,9.003683333333333,12075.0,1713.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696143651,200,8,8.003583333333333,11796.0,12689.0,RED_BASE,support_in_base
EUW1_7696144030,200,8,8.003633333333333,13864.0,11255.0,RED_BASE,support_in_base
EUW1_7696144161,100,6,6.002266666666666,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696144875,200,9,9.0032,9877.0,2469.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696144949,100,9,9.004616666666667,1537.0,1783.0,BLUE_BASE,support_in_base
EUW1_7696144949,200,5,5.003066666666666,14109.0,13854.0,RED_BASE,support_in_base
EUW1_7696145103,100,5,5.0033666666666665,1601.0,643.0,BLUE_BASE,support_in_base
EUW1_7696145103,100,9,9.004616666666667,2542.0,786.0,BLUE_BASE,support_in_base
EUW1_7696145103,100,10,10.004883333333334,744.0,499.0,BLUE_BASE,support_in_base
EUW1_7696145103,200,5,5.0033666666666665,14334.0,14362.0,RED_BASE,support_in_base
EUW1_7696145678,100,9,9.00355,835.0,268.0,BLUE_BASE,support_in_base
EUW1_7696146088,100,7,7.002966666666667,3161.0,814.0,BLUE_BASE,support_in_base
EUW1_7696147392,100,5,5.001116666666666,1865.0,582.0,BLUE_BASE,support_in_base
EUW1_7696147392,200,11,11.004116666666667,10540.0,3050.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696148122,100,10,10.003633333333333,3330.0,846.0,BLUE_BASE,support_in_base
EUW1_7696149111,200,9,9.004133333333334,14084.0,11921.0,RED_BASE,support_in_base
EUW1_7696149111,200,11,11.004633333333333,11920.0,1244.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696149543,100,6,6.00335,10528.0,1240.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696149543,200,9,9.0042,14340.0,14391.0,RED_BASE,support_in_base
EUW1_7696149940,200,9,9.004016666666667,14284.0,13743.0,RED_BASE,support_in_base
EUW1_7696150499,200,7,7.0036,13822.0,12839.0,RED_BASE,support_in_base
EUW1_7696150499,200,9,9.004216666666666,13397.0,6970.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696150712,200,9,9.002833333333333,13433.0,2512.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696150890,100,6,6.001083333333334,12317.0,1660.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696150890,100,9,9.003583333333333,1096.0,625.0,BLUE_BASE,support_in_base
EUW1_7696151218,200,8,8.003766666666667,13954.0,11817.0,RED_BASE,support_in_base
EUW1_7696152161,100,8,8.0032,868.0,540.0,BLUE_BASE,support_in_base
EUW1_7696152161,100,11,11.004366666666666,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696152161,200,5,5.002566666666667,13826.0,13969.0,RED_BASE,support_in_base
EUW1_7696152161,200,11,11.004366666666666,14045.0,14127.0,RED_BASE,support_in_base
EUW1_7696152725,100,11,11.002116666666666,9867.0,5282.0,DRAGON_AREA,support_dead_with_xy
EUW1_7696153179,100,5,5.0029,1386.0,546.0,BLUE_BASE,support_in_base
EUW1_7696153179,100,11,11.0045,588.0,551.0,BLUE_BASE,support_in_base
EUW1_7696153441,100,10,10.001916666666666,1146.0,1512.0,BLUE_BASE,support_in_base
EUW1_7696153495,100,5,5.000816666666666,3595.0,1000.0,BLUE_BASE,support_in_base
EUW1_7696153495,200,11,11.003766666666667,14222.0,14221.0,RED_BASE,support_in_base
EUW1_7696153949,100,6,6.00345,2050.0,601.0,BLUE_BASE,support_in_base
EUW1_7696154221,100,11,11.004216666666666,8188.0,5732.0,BLUE_BOT_JUNGLE,support_dead_with_xy
EUW1_7696154221,200,7,7.0031,14340.0,14391.0,RED_BASE,support_in_base
EUW1_7696154433,100,11,11.004166666666666,1485.0,611.0,BLUE_BASE,support_in_base
EUW1_7696154811,100,5,5.002633333333334,11508.0,1650.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696154811,200,8,8.003416666666666,14035.0,11695.0,RED_BASE,support_in_base
EUW1_7696154811,200,9,9.003816666666667,9836.0,1159.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696154811,200,11,11.004133333333334,8055.0,867.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696157793,200,10,10.004233333333334,9475.0,890.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696158256,100,8,8.003816666666667,694.0,629.0,BLUE_BASE,support_in_base
EUW1_7696158256,200,8,8.003816666666667,14228.0,13697.0,RED_BASE,support_in_base
EUW1_7696158448,100,6,6.002683333333334,14048.0,7871.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696158448,100,10,10.004016666666667,7999.0,5312.0,BLUE_BOT_JUNGLE,support_dead_with_xy
EUW1_7696158531,100,8,8.003916666666667,566.0,501.0,BLUE_BASE,support_in_base
EUW1_7696158531,100,9,9.004133333333334,11487.0,1257.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696158531,100,11,11.0048,3674.0,679.0,BLUE_BASE,support_in_base
EUW1_7696158695,200,8,8.003283333333334,14150.0,13774.0,RED_BASE,support_in_base
EUW1_7696159265,100,6,6.003616666666667,2632.0,641.0,BLUE_BASE,support_in_base
EUW1_7696159265,100,11,11.0046,9156.0,1752.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696159265,200,10,10.004383333333333,11636.0,2162.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696159987,100,8,8.003683333333333,3279.0,975.0,BLUE_BASE,support_in_base
EUW1_7696159987,200,7,7.003633333333333,13544.0,4007.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696160061,200,5,5.003,13566.0,2268.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696160489,100,7,7.003133333333333,9970.0,3154.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696160489,100,9,9.003383333333334,394.0,461.0,BLUE_BASE,support_in_base
EUW1_7696160489,100,11,11.003966666666667,10639.0,873.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696160489,200,5,5.0027333333333335,14340.0,14391.0,RED_BASE,support_in_base
EUW1_7696160685,200,7,7.003116666666667,14273.0,13916.0,RED_BASE,support_in_base
EUW1_7696160685,200,9,9.003666666666666,13130.0,4086.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696160982,100,8,8.003983333333334,9485.0,6026.0,RIVER_BOT,support_dead_with_xy
EUW1_7696160982,100,11,11.004616666666667,5478.0,8350.0,RIVER_TOP,support_dead_with_xy
EUW1_7696161832,100,8,8.004766666666667,1986.0,784.0,BLUE_BASE,support_in_base
EUW1_7696161832,200,5,5.003783333333334,9814.0,2655.0,BOT_SIDE_NEAR,support_dead_with_xy
EUW1_7696161903,100,8,8.002516666666667,13280.0,3854.0,BOT_LANE_CORE,support_dead_with_xy
EUW1_7696161996,100,6,6.003666666666667,2434.0,702.0,BLUE_BASE,support_in_base
