matchId,teamId,win,patch,window_early,window_mid,is_neutral_early,gold_diff_14,tower_diff_14,OBS_TEAM_FOCUS_EARLY,OBS_JG_STYLE_EARLY,OBS_MAP_MODE_MID,X_BOTTOM_Champ,X_JUNGLE_Champ,X_MIDDLE_Champ,X_TOP_Champ,X_UTILITY_Champ
7741298907,100,0,16.4,0-14,14-25,1,3309,1,BOT,FARM_HEAVY,GROUP,81,5,55,799,235
7741298907,200,1,16.4,0-14,14-25,1,3309,1,BOT,MIXED,GROUP,901,59,34,58,267
7741299299,100,1,16.4,0-14,14-25,1,-342,0,NEUTRAL,GANK_HEAVY,GROUP,110,141,245,67,43
7741299299,200,0,16.4,0-14,14-25,1,-342,0,NEUTRAL,MIXED,GROUP,800,120,166,119,267
7741300614,100,1,16.4,0-14,14-25,1,2785,1,BOT,GANK_HEAVY,,147,904,893,86,40
7741300614,200,0,16.4,0-14,14-25,1,2785,1,BOT,FARM_HEAVY,,202,35,99,154,555
7741300959,100,0,16.4,0-14,14-25,1,1511,1,NEUTRAL,MIXED,SPLIT,145,60,157,238,78
7741300959,200,1,16.4,0-14,14-25,1,1511,1,BOT,FARM_HEAVY,GROUP,67,5,103,86,526
7741301232,100,0,16.4,0-14,14-25,1,-779,0,NEUTRAL,MIXED,GROUP,96,91,246,799,432
7741301232,200,1,16.4,0-14,14-25,1,-779,0,BOT,MIXED,GROUP,523,113,103,64,117
7741302827,100,1,16.4,0-14,14-25,1,339,-1,BOT,MIXED,GROUP,221,136,133,75,111
7741302827,200,0,16.4,0-14,14-25,1,339,-1,BOT,MIXED,GROUP,67,234,98,14,43
7741302919,100,0,16.4,0-14,14-25,1,375,2,NEUTRAL,MIXED,,901,63,38,41,235
7741302919,200,1,16.4,0-14,14-25,1,375,2,TOP,MIXED,,81,107,34,136,43
7741303962,100,1,16.4,0-14,14-25,1,1150,0,NEUTRAL,MIXED,GROUP,81,5,112,68,267
7741303962,200,0,16.4,0-14,14-25,1,1150,0,NEUTRAL,FARM_HEAVY,GROUP,202,234,90,516,43
7741304369,100,0,16.4,0-14,14-25,1,-221,0,NEUTRAL,GANK_HEAVY,GROUP,30,266,166,14,60
7741304369,200,1,16.4,0-14,14-25,1,-221,0,BOT,FARM_HEAVY,GROUP,161,5,238,39,267
7741306799,100,0,16.4,0-14,14-25,1,2001,-1,BOT,MIXED,,110,154,103,36,43
7741306799,200,1,16.4,0-14,14-25,1,2001,-1,NEUTRAL,MIXED,,804,76,38,799,40
7741307046,100,1,16.4,0-14,14-25,1,1406,0,NEUTRAL,MIXED,GROUP,142,234,166,4,40
7741307046,200,0,16.4,0-14,14-25,1,1406,0,BOT,MIXED,GROUP,81,120,268,893,497
7741307357,100,0,16.4,0-14,14-25,1,-3749,-1,BOT,FARM_HEAVY,,81,5,55,904,43
7741307357,200,1,16.4,0-14,14-25,1,-3749,-1,BOT,MIXED,,360,106,84,27,111
7741307407,100,0,16.4,0-14,14-25,1,-560,0,TOP,MIXED,GROUP,30,64,134,10,111
7741307407,200,1,16.4,0-14,14-25,1,-560,0,BOT,MIXED,GROUP,145,950,163,904,43
7741308338,100,1,16.4,0-14,14-25,1,-189,1,NEUTRAL,FARM_HEAVY,GROUP,8,105,517,39,267
7741308338,200,0,16.4,0-14,14-25,1,-189,1,TOP,MIXED,GROUP,222,36,103,110,117
7741312506,100,1,16.4,0-14,14-25,1,-378,0,NEUTRAL,MIXED,GROUP,67,154,115,516,16
7741312506,200,0,16.4,0-14,14-25,1,-378,0,BOT,GANK_HEAVY,GROUP,51,238,61,82,432
7741313047,100,0,16.4,0-14,14-25,1,-2055,0,NEUTRAL,FARM_HEAVY,,21,234,99,897,555
7741313047,200,1,16.4,0-14,14-25,1,-2055,0,BOT,FARM_HEAVY,,202,20,950,14,53
7741313386,100,0,16.4,0-14,14-25,1,2509,0,BOT,MIXED,GROUP,110,62,45,150,555
7741313386,200,1,16.4,0-14,14-25,1,2509,0,TOP,MIXED,GROUP,236,104,35,24,267
7741313822,100,0,16.4,0-14,14-25,1,-3416,-1,NEUTRAL,GANK_HEAVY,SPLIT,42,122,238,897,201
7741313822,200,1,16.4,0-14,14-25,1,-3416,-1,NEUTRAL,FARM_HEAVY,GROUP,498,234,245,76,111
7741315936,100,0,16.4,0-14,14-25,1,-724,0,NEUTRAL,MIXED,,51,234,7,799,99
7741315936,200,1,16.4,0-14,14-25,1,-724,0,BOT,FARM_HEAVY,,110,59,8,23,526
7741318824,100,1,16.4,0-14,14-25,1,1055,0,BOT,FARM_HEAVY,SPLIT,498,421,134,27,111
7741318824,200,0,16.4,0-14,14-25,1,1055,0,NEUTRAL,MIXED,SPLIT,15,141,26,74,267
7741319501,100,1,16.4,0-14,14-25,1,2962,1,TOP,MIXED,GROUP,51,9,157,887,60
7741319501,200,0,16.4,0-14,14-25,1,2962,1,BOT,MIXED,GROUP,202,246,103,150,235
7741322300,100,1,16.4,0-14,14-25,1,-892,1,BOT,FARM_HEAVY,GROUP,45,904,112,58,37
7741322300,200,0,16.4,0-14,14-25,1,-892,1,NEUTRAL,FARM_HEAVY,GROUP,222,887,7,98,412
7741322491,100,0,16.4,0-14,14-25,1,-329,1,NEUTRAL,MIXED,GROUP,8,120,134,14,412
7741322491,200,1,16.4,0-14,14-25,1,-329,1,NEUTRAL,FARM_HEAVY,GROUP,147,59,103,75,432
7741323510,100,0,16.4,0-14,14-25,1,1713,1,TOP,MIXED,GROUP,81,24,799,14,43
7741323510,200,1,16.4,0-14,14-25,1,1713,1,NEUTRAL,MIXED,SPLIT,136,63,23,266,235
7741323642,100,1,16.4,0-14,14-25,1,2368,2,BOT,MIXED,GROUP,51,246,112,69,518
7741323642,200,0,16.4,0-14,14-25,1,2368,2,BOT,MIXED,GROUP,804,245,39,164,43
7741324233,100,0,16.4,0-14,14-25,1,1024,0,TOP,FARM_HEAVY,GROUP,15,35,245,92,40
7741324233,200,1,16.4,0-14,14-25,1,1024,0,BOT,MIXED,GROUP,51,120,61,904,43
7741324683,100,0,16.4,0-14,14-25,1,-2503,0,TOP,MIXED,,804,950,777,112,350
7741324683,200,1,16.4,0-14,14-25,1,-2503,0,NEUTRAL,MIXED,,498,154,84,24,40
7741329026,100,0,16.4,0-14,14-25,1,2428,0,NEUTRAL,MIXED,SPLIT,21,203,4,893,412
7741329026,200,1,16.4,0-14,14-25,1,2428,0,NEUTRAL,GANK_HEAVY,GROUP,910,122,86,420,57
7741330072,100,0,16.4,0-14,14-25,1,-3159,0,NEUTRAL,FARM_HEAVY,,45,35,157,114,267
7741330072,200,1,16.4,0-14,14-25,1,-3159,0,NEUTRAL,FARM_HEAVY,,55,904,777,41,497
7741331408,100,0,16.4,0-14,14-25,1,54,0,BOT,MIXED,GROUP,51,121,136,106,40
7741331408,200,1,16.4,0-14,14-25,1,54,0,NEUTRAL,FARM_HEAVY,GROUP,115,122,75,126,267
7741333376,100,1,16.4,0-14,14-25,1,2621,2,NEUTRAL,FARM_HEAVY,,81,266,42,34,111
7741333376,200,0,16.4,0-14,14-25,1,2621,2,BOT,MIXED,,202,36,61,126,518
7741334488,100,0,16.4,0-14,14-25,1,-283,0,NEUTRAL,FARM_HEAVY,,51,120,131,41,43
7741334488,200,1,16.4,0-14,14-25,1,-283,0,BOT,GANK_HEAVY,,81,121,84,19,12
7741334799,100,0,16.4,0-14,14-25,1,-3391,-1,NEUTRAL,FARM_HEAVY,,523,64,34,110,267
7741334799,200,1,16.4,0-14,14-25,1,-3391,-1,TOP,FARM_HEAVY,,360,246,101,904,37
7741335869,100,1,16.4,0-14,14-25,1,1569,1,TOP,GANK_HEAVY,GROUP,145,254,3,103,432
7741335869,200,0,16.4,0-14,14-25,1,1569,1,BOT,GANK_HEAVY,GROUP,202,107,910,904,235
7741336803,100,0,16.4,0-14,14-25,1,-768,-1,NEUTRAL,MIXED,GROUP,30,59,61,799,40
7741336803,200,1,16.4,0-14,14-25,1,-768,-1,TOP,FARM_HEAVY,GROUP,222,203,103,82,37
7741337512,100,1,16.4,0-14,14-25,1,3320,1,NEUTRAL,FARM_HEAVY,,236,91,55,126,44
7741337512,200,0,16.4,0-14,14-25,1,3320,1,TOP,FARM_HEAVY,,202,799,893,104,89
7741340212,100,0,16.4,0-14,14-25,1,-504,0,NEUTRAL,MIXED,GROUP,145,11,26,887,201
7741340212,200,1,16.4,0-14,14-25,1,-504,0,BOT,MIXED,GROUP,67,57,14,98,497
7741341299,100,0,16.4,0-14,14-25,1,-1961,0,TOP,MIXED,GROUP,42,904,103,114,267
7741341299,200,1,16.4,0-14,14-25,1,-1961,0,NEUTRAL,FARM_HEAVY,GROUP,81,234,27,41,40
7741341433,100,1,16.4,0-14,14-25,1,-278,0,NEUTRAL,FARM_HEAVY,GROUP,145,36,90,777,89
7741341433,200,0,16.4,0-14,14-25,1,-278,0,BOT,MIXED,GROUP,202,254,96,8,12
7741343340,100,0,16.4,0-14,14-25,1,1512,0,NEUTRAL,GANK_HEAVY,SPLIT,42,57,34,266,267
7741343340,200,1,16.4,0-14,14-25,1,1512,0,NEUTRAL,MIXED,SPLIT,804,91,13,114,111
7741343604,100,0,16.4,0-14,14-25,1,606,0,TOP,MIXED,SPLIT,145,56,103,69,518
7741343604,200,1,16.4,0-14,14-25,1,606,0,BOT,MIXED,GROUP,202,246,45,50,12
7741343731,100,1,16.4,0-14,14-25,1,802,1,BOT,MIXED,GROUP,136,35,23,150,497
7741343731,200,0,16.4,0-14,14-25,1,802,1,NEUTRAL,FARM_HEAVY,GROUP,81,245,777,19,89
7741346087,100,0,16.4,0-14,14-25,1,-1049,0,BOT,FARM_HEAVY,,29,36,55,893,53
7741346087,200,1,16.4,0-14,14-25,1,-1049,0,NEUTRAL,MIXED,,221,233,38,110,117
7741347569,100,1,16.4,0-14,14-25,1,-271,0,NEUTRAL,FARM_HEAVY,GROUP,222,234,91,82,267
7741347569,200,0,16.4,0-14,14-25,1,-271,0,BOT,MIXED,GROUP,81,104,99,80,43
7741347754,100,1,16.4,0-14,14-25,1,2045,1,NEUTRAL,FARM_HEAVY,GROUP,147,904,517,54,84
7741347754,200,0,16.4,0-14,14-25,1,2045,1,BOT,GANK_HEAVY,GROUP,145,59,38,67,111
7741349011,100,0,16.4,0-14,14-25,1,-2608,-1,NEUTRAL,GANK_HEAVY,,69,887,904,106,432
7741349011,200,1,16.4,0-14,14-25,1,-2608,-1,BOT,MIXED,,26,36,134,122,412
7741350482,100,0,16.4,0-14,14-25,1,-2403,0,TOP,FARM_HEAVY,GROUP,50,950,777,82,497
7741350482,200,1,16.4,0-14,14-25,1,-2403,0,BOT,MIXED,GROUP,96,141,69,266,161
7741353933,100,0,16.4,0-14,14-25,1,-1455,-1,NEUTRAL,GANK_HEAVY,SPLIT,81,104,101,777,497
7741353933,200,1,16.4,0-14,14-25,1,-1455,-1,BOT,GANK_HEAVY,SPLIT,157,163,238,154,117
7741354428,100,1,16.4,0-14,14-25,1,2789,0,BOT,FARM_HEAVY,,29,63,157,799,267
7741354428,200,0,16.4,0-14,14-25,1,2789,0,NEUTRAL,MIXED,,42,245,7,6,497
7741355069,100,0,16.4,0-14,14-25,1,276,0,NEUTRAL,MIXED,,51,36,136,39,267
7741355069,200,1,16.4,0-14,14-25,1,276,0,NEUTRAL,GANK_HEAVY,,115,238,84,41,412
7741355285,100,1,16.4,0-14,14-25,1,1309,-1,NEUTRAL,MIXED,,804,78,893,27,267
7741355285,200,0,16.4,0-14,14-25,1,1309,-1,TOP,GANK_HEAVY,,523,799,61,950,117
7741356818,100,0,16.4,0-14,14-25,1,-3858,-1,TOP,MIXED,GROUP,145,62,38,516,16
7741356818,200,1,16.4,0-14,14-25,1,-3858,-1,BOT,MIXED,GROUP,804,33,80,85,267
7741360018,100,1,16.4,0-14,14-25,1,784,-1,BOT,MIXED,GROUP,42,57,105,164,12
7741360018,200,0,16.4,0-14,14-25,1,784,-1,NEUTRAL,MIXED,GROUP,51,131,90,86,111
7741362122,100,1,16.4,0-14,14-25,1,566,1,TOP,FARM_HEAVY,SPLIT,202,904,246,27,111
7741362122,200,0,16.4,0-14,14-25,1,566,1,BOT,FARM_HEAVY,GROUP,800,120,99,122,267
7741362662,100,0,16.4,0-14,14-25,1,2968,0,BOT,FARM_HEAVY,SPLIT,202,254,134,897,43
7741362662,200,1,16.4,0-14,14-25,1,2968,0,BOT,FARM_HEAVY,SPLIT,145,5,887,80,163
7741362770,100,0,16.4,0-14,14-25,1,-2315,0,TOP,FARM_HEAVY,GROUP,50,799,518,114,43
7741362770,200,1,16.4,0-14,14-25,1,-2315,0,NEUTRAL,GANK_HEAVY,GROUP,81,64,13,67,267
7741363774,100,1,16.4,0-14,14-25,1,3977,2,TOP,MIXED,GROUP,51,131,268,92,267
7741363774,200,0,16.4,0-14,14-25,1,3977,2,BOT,FARM_HEAVY,GROUP,901,19,517,133,432
7741364355,100,0,16.4,0-14,14-25,1,1333,1,BOT,FARM_HEAVY,GROUP,523,36,777,85,98
7741364355,200,1,16.4,0-14,14-25,1,1333,1,NEUTRAL,MIXED,GROUP,804,120,142,875,117
7741364441,100,0,16.4,0-14,14-25,1,-3577,0,BOT,MIXED,GROUP,202,59,163,26,254
7741364441,200,1,16.4,0-14,14-25,1,-3577,0,NEUTRAL,MIXED,GROUP,136,904,950,83,111
7741364565,100,1,16.4,0-14,14-25,1,-3572,-1,TOP,MIXED,SPLIT,145,91,245,10,80
7741364565,200,0,16.4,0-14,14-25,1,-3572,-1,BOT,MIXED,GROUP,136,104,238,39,432
7741365541,100,0,16.4,0-14,14-25,1,-1540,0,NEUTRAL,MIXED,GROUP,523,9,246,161,526
7741365541,200,1,16.4,0-14,14-25,1,-1540,0,NEUTRAL,MIXED,SPLIT,157,20,238,897,432
7741365850,100,1,16.4,0-14,14-25,1,-2792,0,BOT,GANK_HEAVY,GROUP,96,104,75,13,117
7741365850,200,0,16.4,0-14,14-25,1,-2792,0,NEUTRAL,MIXED,SPLIT,901,59,127,157,201
7741366016,100,0,16.4,0-14,14-25,1,-732,-1,TOP,GANK_HEAVY,SPLIT,145,59,99,897,518
7741366016,200,1,16.4,0-14,14-25,1,-732,-1,NEUTRAL,MIXED,SPLIT,119,20,238,887,432
7741366307,100,0,16.4,0-14,14-25,1,-181,0,NEUTRAL,MIXED,GROUP,29,122,4,893,350
7741366307,200,1,16.4,0-14,14-25,1,-181,0,BOT,GANK_HEAVY,GROUP,81,56,238,6,89
7741366365,100,0,16.4,0-14,14-25,1,-2651,0,BOT,MIXED,GROUP,523,33,38,164,37
7741366365,200,1,16.4,0-14,14-25,1,-2651,0,BOT,MIXED,GROUP,360,154,136,86,111
7741367582,100,1,16.4,0-14,14-25,1,2407,0,NEUTRAL,FARM_HEAVY,GROUP,110,421,34,82,412
7741367582,200,0,16.4,0-14,14-25,1,2407,0,BOT,FARM_HEAVY,GROUP,523,427,14,904,117
7741368977,100,0,16.4,0-14,14-25,1,528,0,NEUTRAL,GANK_HEAVY,GROUP,81,24,103,164,111
7741368977,200,1,16.4,0-14,14-25,1,528,0,BOT,MIXED,GROUP,142,62,799,897,40
7741369890,100,0,16.4,0-14,14-25,1,-1064,1,BOT,MIXED,GROUP,96,113,166,875,267
7741369890,200,1,16.4,0-14,14-25,1,-1064,1,NEUTRAL,GANK_HEAVY,GROUP,22,887,91,777,26
7741373520,100,0,16.4,0-14,14-25,1,1563,1,NEUTRAL,MIXED,,235,107,4,164,63
7741373520,200,1,16.4,0-14,14-25,1,1563,1,BOT,FARM_HEAVY,,804,120,518,8,12
7741374229,100,0,16.4,0-14,14-25,1,594,1,BOT,FARM_HEAVY,GROUP,51,57,39,68,412
7741374229,200,1,16.4,0-14,14-25,1,594,1,TOP,FARM_HEAVY,GROUP,901,121,61,516,497
7741374818,100,0,16.4,0-14,14-25,1,1880,1,NEUTRAL,MIXED,SPLIT,34,266,777,4,235
7741374818,200,1,16.4,0-14,14-25,1,1880,1,NEUTRAL,MIXED,GROUP,804,105,112,141,267
7741376152,100,0,16.4,0-14,14-25,1,-3754,-1,TOP,GANK_HEAVY,GROUP,42,887,38,6,111
7741376152,200,1,16.4,0-14,14-25,1,-3754,-1,BOT,MIXED,GROUP,96,904,84,14,235
7741378660,100,0,16.4,0-14,14-25,1,1686,0,NEUTRAL,GANK_HEAVY,GROUP,110,63,13,266,12
7741378660,200,1,16.4,0-14,14-25,1,1686,0,BOT,FARM_HEAVY,SPLIT,15,120,517,164,526
7741379141,100,1,16.4,0-14,14-25,1,-1784,0,NEUTRAL,FARM_HEAVY,GROUP,119,121,38,950,43
7741379141,200,0,16.4,0-14,14-25,1,-1784,0,BOT,FARM_HEAVY,GROUP,202,245,112,897,235
7741379261,100,0,16.4,0-14,14-25,1,402,1,NEUTRAL,MIXED,SPLIT,81,234,127,266,518
7741379261,200,1,16.4,0-14,14-25,1,402,1,TOP,MIXED,GROUP,202,57,84,58,40
7741379509,100,1,16.4,0-14,14-25,1,-172,0,BOT,GANK_HEAVY,GROUP,145,28,84,114,111
7741379509,200,0,16.4,0-14,14-25,1,-172,0,NEUTRAL,MIXED,GROUP,51,950,38,516,201
7741379801,100,0,16.4,0-14,14-25,1,532,1,NEUTRAL,GANK_HEAVY,GROUP,81,5,38,112,43
7741379801,200,1,16.4,0-14,14-25,1,532,1,NEUTRAL,FARM_HEAVY,GROUP,51,234,103,59,40
7741380651,100,0,16.4,0-14,14-25,1,-10,0,NEUTRAL,FARM_HEAVY,GROUP,202,120,34,54,43
7741380651,200,1,16.4,0-14,14-25,1,-10,0,BOT,GANK_HEAVY,GROUP,119,143,13,98,53
7741380658,100,1,16.4,0-14,14-25,1,3516,0,NEUTRAL,MIXED,,498,238,75,68,497
7741380658,200,0,16.4,0-14,14-25,1,3516,0,NEUTRAL,MIXED,,81,120,131,84,12
7741381429,100,1,16.4,0-14,14-25,1,295,0,BOT,MIXED,GROUP,901,122,127,36,12
7741381429,200,0,16.4,0-14,14-25,1,295,0,NEUTRAL,FARM_HEAVY,GROUP,30,64,67,5,111
7741384717,100,0,16.4,0-14,14-25,1,89,0,TOP,MIXED,,51,35,13,799,60
7741384717,200,1,16.4,0-14,14-25,1,89,0,NEUTRAL,MIXED,,498,20,163,92,24
7741385246,100,1,16.4,0-14,14-25,1,1458,1,TOP,MIXED,GROUP,222,91,42,893,518
7741385246,200,0,16.4,0-14,14-25,1,1458,1,BOT,MIXED,GROUP,51,799,103,110,111
7741389200,100,0,16.4,0-14,14-25,1,-2698,0,BOT,GANK_HEAVY,,804,121,134,104,267
7741389200,200,1,16.4,0-14,14-25,1,-2698,0,BOT,FARM_HEAVY,,498,30,157,14,518
7741389564,100,1,16.4,0-14,14-25,1,-2783,-1,BOT,FARM_HEAVY,GROUP,115,799,42,36,267
7741389564,200,0,16.4,0-14,14-25,1,-2783,-1,TOP,MIXED,GROUP,498,266,800,114,89
7741389764,100,1,16.4,0-14,14-25,1,2510,0,TOP,MIXED,SPLIT,30,104,81,41,53
7741389764,200,0,16.4,0-14,14-25,1,2510,0,NEUTRAL,GANK_HEAVY,SPLIT,21,164,10,34,267
7741390698,100,1,16.4,0-14,14-25,1,57,0,NEUTRAL,MIXED,GROUP,804,517,39,893,111
7741390698,200,0,16.4,0-14,14-25,1,57,0,BOT,GANK_HEAVY,GROUP,55,105,246,5,555
7741393754,100,0,16.4,0-14,14-25,1,718,0,BOT,MIXED,GROUP,22,245,13,57,80
7741393754,200,1,16.4,0-14,14-25,1,718,0,NEUTRAL,FARM_HEAVY,GROUP,235,35,55,904,518
7741397468,100,1,16.4,0-14,14-25,1,-1721,0,BOT,MIXED,GROUP,145,107,910,77,518
7741397468,200,0,16.4,0-14,14-25,1,-1721,0,NEUTRAL,MIXED,GROUP,804,64,84,41,888
7741397570,100,0,16.4,0-14,14-25,1,-3762,0,BOT,FARM_HEAVY,GROUP,145,20,157,897,111
7741397570,200,1,16.4,0-14,14-25,1,-3762,0,TOP,FARM_HEAVY,GROUP,119,60,245,98,40
7741398002,100,0,16.4,0-14,14-25,1,-2816,-1,TOP,MIXED,GROUP,804,56,517,10,201
7741398002,200,1,16.4,0-14,14-25,1,-2816,-1,NEUTRAL,FARM_HEAVY,GROUP,523,35,1,114,40
7741398257,100,1,16.4,0-14,14-25,1,-157,1,TOP,FARM_HEAVY,GROUP,51,59,3,904,432
7741398257,200,0,16.4,0-14,14-25,1,-157,1,BOT,FARM_HEAVY,SPLIT,42,60,84,67,412
7741398414,100,1,16.4,0-14,14-25,1,2396,0,BOT,MIXED,GROUP,804,107,55,516,412
7741398414,200,0,16.4,0-14,14-25,1,2396,0,NEUTRAL,FARM_HEAVY,GROUP,235,421,41,82,201
7741398574,100,1,16.4,0-14,14-25,1,-1817,-1,NEUTRAL,GANK_HEAVY,GROUP,221,120,517,166,12
7741398574,200,0,16.4,0-14,14-25,1,-1817,-1,NEUTRAL,MIXED,GROUP,15,59,4,157,60
7741398810,100,1,16.4,0-14,14-25,1,-2559,0,BOT,GANK_HEAVY,GROUP,202,200,55,412,111
7741398810,200,0,16.4,0-14,14-25,1,-2559,0,TOP,MIXED,GROUP,236,234,163,897,350
7741401056,100,1,16.4,0-14,14-25,1,2681,1,TOP,GANK_HEAVY,SPLIT,22,234,103,245,223
7741401056,200,0,16.4,0-14,14-25,1,2681,1,NEUTRAL,MIXED,GROUP,42,105,75,122,267
7741405218,100,1,16.4,0-14,14-25,1,2931,1,NEUTRAL,FARM_HEAVY,,51,60,134,150,43
7741405218,200,0,16.4,0-14,14-25,1,2931,1,TOP,MIXED,,29,154,142,27,117
7741406094,100,0,16.4,0-14,14-25,1,-351,0,NEUTRAL,MIXED,GROUP,222,105,61,897,57
7741406094,200,1,16.4,0-14,14-25,1,-351,0,NEUTRAL,MIXED,GROUP,42,950,103,6,267
7741406249,100,1,16.4,0-14,14-25,1,2987,1,NEUTRAL,GANK_HEAVY,GROUP,63,60,91,266,267
7741406249,200,0,16.4,0-14,14-25,1,2987,1,BOT,GANK_HEAVY,GROUP,81,254,103,126,37
7741406442,100,0,16.4,0-14,14-25,1,-2255,-1,BOT,MIXED,,22,245,81,122,161
7741406442,200,1,16.4,0-14,14-25,1,-2255,-1,NEUTRAL,MIXED,,145,904,3,150,267
7741406486,100,0,16.4,0-14,14-25,1,343,-1,BOT,MIXED,GROUP,110,104,112,6,43
7741406486,200,1,16.4,0-14,14-25,1,343,-1,TOP,FARM_HEAVY,GROUP,236,421,55,24,902
7741407315,100,0,16.4,0-14,14-25,1,1777,1,BOT,GANK_HEAVY,GROUP,145,68,7,75,89
7741407315,200,1,16.4,0-14,14-25,1,1777,1,NEUTRAL,MIXED,GROUP,29,36,950,72,267
7741407515,100,1,16.4,0-14,14-25,1,1366,0,BOT,FARM_HEAVY,SPLIT,42,246,136,92,267
7741407515,200,0,16.4,0-14,14-25,1,1366,0,BOT,GANK_HEAVY,SPLIT,81,245,105,799,43
7741408533,100,1,16.4,0-14,14-25,1,-226,0,NEUTRAL,FARM_HEAVY,,804,121,166,897,60
7741408533,200,0,16.4,0-14,14-25,1,-226,0,BOT,FARM_HEAVY,,800,246,157,517,142
7741409561,100,1,16.4,0-14,14-25,1,3590,1,TOP,MIXED,GROUP,99,245,166,86,111
7741409561,200,0,16.4,0-14,14-25,1,3590,1,BOT,MIXED,GROUP,145,104,3,10,117
7741409563,100,1,16.4,0-14,14-25,1,2673,1,BOT,MIXED,GROUP,96,904,3,893,555
7741409563,200,0,16.4,0-14,14-25,1,2673,1,TOP,MIXED,GROUP,235,950,4,34,267
7741410650,100,1,16.4,0-14,14-25,1,2253,0,NEUTRAL,MIXED,,30,120,777,57,526
7741410650,200,0,16.4,0-14,14-25,1,2253,0,NEUTRAL,GANK_HEAVY,,804,950,61,157,12
7741413085,100,0,16.4,0-14,14-25,1,-1881,0,BOT,FARM_HEAVY,GROUP,134,19,99,50,412
7741413085,200,1,16.4,0-14,14-25,1,-1881,0,NEUTRAL,MIXED,GROUP,81,887,238,110,111
7741417057,100,1,16.4,0-14,14-25,1,-1013,0,NEUTRAL,FARM_HEAVY,GROUP,110,76,777,516,89
7741417057,200,0,16.4,0-14,14-25,1,-1013,0,NEUTRAL,GANK_HEAVY,GROUP,145,163,238,150,267
7741417832,100,0,16.4,0-14,14-25,1,-3574,-1,TOP,GANK_HEAVY,,96,200,84,69,117
7741417832,200,1,16.4,0-14,14-25,1,-3574,-1,BOT,GANK_HEAVY,,18,904,98,2,497
7741418558,100,1,16.4,0-14,14-25,1,-3932,0,NEUTRAL,MIXED,GROUP,67,59,163,79,16
7741418558,200,0,16.4,0-14,14-25,1,-3932,0,BOT,FARM_HEAVY,SPLIT,202,107,45,85,1
7741419520,100,0,16.4,0-14,14-25,1,-3502,0,BOT,FARM_HEAVY,,523,57,105,110,12
7741419520,200,1,16.4,0-14,14-25,1,-3502,0,BOT,FARM_HEAVY,,236,266,13,904,350
7741420235,100,0,16.4,0-14,14-25,1,-2093,-1,NEUTRAL,GANK_HEAVY,GROUP,29,254,90,98,117
7741420235,200,1,16.4,0-14,14-25,1,-2093,-1,NEUTRAL,FARM_HEAVY,GROUP,96,5,103,266,267
7741422188,100,1,16.4,0-14,14-25,1,1614,0,TOP,FARM_HEAVY,GROUP,202,234,10,14,9
7741422188,200,0,16.4,0-14,14-25,1,1614,0,TOP,MIXED,GROUP,81,60,163,92,267
7741422718,100,1,16.4,0-14,14-25,1,2308,1,NEUTRAL,MIXED,GROUP,51,75,103,77,910
7741422718,200,0,16.4,0-14,14-25,1,2308,1,NEUTRAL,MIXED,GROUP,115,64,38,122,267
7741423389,100,0,16.4,0-14,14-25,1,33,0,NEUTRAL,FARM_HEAVY,GROUP,222,5,86,126,111
7741423389,200,1,16.4,0-14,14-25,1,33,0,NEUTRAL,FARM_HEAVY,GROUP,101,107,777,24,267
7741426406,100,1,16.4,0-14,14-25,1,-399,0,BOT,FARM_HEAVY,GROUP,145,121,4,106,89
7741426406,200,0,16.4,0-14,14-25,1,-399,0,NEUTRAL,GANK_HEAVY,GROUP,804,246,1,41,26
7741427210,100,1,16.4,0-14,14-25,1,2159,-1,NEUTRAL,MIXED,GROUP,110,105,69,82,40
7741427210,200,0,16.4,0-14,14-25,1,2159,-1,BOT,FARM_HEAVY,GROUP,202,5,58,106,201
7741427447,100,0,16.4,0-14,14-25,1,-1036,0,BOT,FARM_HEAVY,GROUP,222,113,517,799,902
7741427447,200,1,16.4,0-14,14-25,1,-1036,0,TOP,MIXED,GROUP,22,121,61,2,25
7741429107,100,1,16.4,0-14,14-25,1,962,0,NEUTRAL,GANK_HEAVY,GROUP,15,35,163,6,12
7741429107,200,0,16.4,0-14,14-25,1,962,0,NEUTRAL,MIXED,GROUP,157,517,897,68,53
7741430491,100,0,16.4,0-14,14-25,1,2463,1,TOP,MIXED,GROUP,360,56,84,157,50
7741430491,200,1,16.4,0-14,14-25,1,2463,1,NEUTRAL,MIXED,GROUP,236,63,268,24,201
7741432213,100,0,16.4,0-14,14-25,1,-3029,-1,TOP,MIXED,GROUP,81,5,518,80,43
7741432213,200,1,16.4,0-14,14-25,1,-3029,-1,NEUTRAL,FARM_HEAVY,GROUP,145,59,142,14,57
7741432908,100,1,16.4,0-14,14-25,1,2348,0,BOT,MIXED,,81,59,134,6,63
7741432908,200,0,16.4,0-14,14-25,1,2348,0,TOP,FARM_HEAVY,,222,64,166,85,43
7741434237,100,0,16.4,0-14,14-25,1,-1255,0,NEUTRAL,GANK_HEAVY,GROUP,147,266,517,14,235
7741434237,200,1,16.4,0-14,14-25,1,-1255,0,BOT,MIXED,GROUP,202,238,69,79,111
7741434697,100,0,16.4,0-14,14-25,1,-3159,-1,TOP,MIXED,,222,234,166,10,57
