case_id,case_group,case_rank,match_id,team_id,side,patch,frame_idx,minute,support_champion_name,adc_champion_name,support_alive,adc_alive,support_x,support_y,adc_x,adc_y,support_zone_v5_abs,adc_zone_v5_abs,dist_to_adc,valid_support_frame_v5,valid_coop_frame_v5,out_bot_context_v5,far_from_adc_v5,support_xp,adc_xp,xp_ratio_frame
bottom_error_12_EUW1_7758367754_100,bottom_error,12,EUW1_7758367754,100,blue,16.4,11,11.004216666666666,Elise,Jhin,True,True,13028.0,3349.0,13285.0,3093.0,BOT_LANE_CORE,BOT_LANE_CORE,362.7464679359401,True,True,False,False,2957.0,4479.0,0.6601920071444519
bottom_error_13_EUW1_7808656114_100,bottom_error,13,EUW1_7808656114,100,blue,16.7,5,5.0027333333333335,Bard,Seraphine,True,True,10701.0,961.0,10596.0,1335.0,BOT_LANE_CORE,BOT_LANE_CORE,388.45977912777533,True,True,False,False,1359.0,1706.0,0.7966002344665886
bottom_error_13_EUW1_7808656114_100,bottom_error,13,EUW1_7808656114,100,blue,16.7,6,6.002983333333333,Bard,Seraphine,True,True,10744.0,3347.0,11685.0,2285.0,BOT_SIDE_NEAR,BOT_SIDE_NEAR,1418.916840410318,True,True,False,False,1585.0,1985.0,0.7984886649874056
bottom_error_13_EUW1_7808656114_100,bottom_error,13,EUW1_7808656114,100,blue,16.7,7,7.003183333333333,Bard,Seraphine,True,True,12943.0,2482.0,12676.0,2904.0,BOT_LANE_CORE,BOT_LANE_CORE,499.37260637724216,True,True,False,False,1797.0,2319.0,0.7749029754204398
bottom_error_13_EUW1_7808656114_100,bottom_error,13,EUW1_7808656114,100,blue,16.7,8,8.003466666666666,Bard,Seraphine,True,True,4554.0,733.0,10743.0,1009.0,BOT_LANE_CORE,BOT_LANE_CORE,6195.151087745964,True,True,False,True,2073.0,2790.0,0.7430107526881721
bottom_error_13_EUW1_7808656114_100,bottom_error,13,EUW1_7808656114,100,blue,16.7,9,9.003666666666666,Bard,Seraphine,True,True,8798.0,5787.0,5907.0,1092.0,RIVER_BOT,BOT_LANE_CORE,5513.701660409275,True,True,False,True,2254.0,3401.0,0.6627462511026169
bottom_error_13_EUW1_7808656114_100,bottom_error,13,EUW1_7808656114,100,blue,16.7,10,10.003716666666667,Bard,Seraphine,True,True,7196.0,6026.0,11051.0,1277.0,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6116.700581195715,True,True,True,True,2254.0,3941.0,0.5719360568383659
bottom_error_13_EUW1_7808656114_100,bottom_error,13,EUW1_7808656114,100,blue,16.7,11,11.00385,Bard,Seraphine,True,False,10857.0,5791.0,11629.0,2933.0,BOT_SIDE_NEAR,BOT_SIDE_NEAR,2960.4303741179256,True,False,False,False,2561.0,4336.0,0.5906365313653137
bottom_error_14_EUW1_7753745474_200,bottom_error,14,EUW1_7753745474,200,red,16.4,5,5.001233333333333,Shaco,Caitlyn,True,True,13404.0,2471.0,12706.0,2983.0,BOT_LANE_CORE,BOT_LANE_CORE,865.6488895620441,True,True,False,False,1180.0,1669.0,0.7070101857399641
bottom_error_14_EUW1_7753745474_200,bottom_error,14,EUW1_7753745474,200,red,16.4,6,6.00175,Shaco,Caitlyn,True,False,13489.0,4731.0,13945.0,4158.0,BOT_LANE_CORE,BOT_LANE_CORE,732.3011675533502,True,False,False,False,1670.0,2159.0,0.7735062528948587
bottom_error_14_EUW1_7753745474_200,bottom_error,14,EUW1_7753745474,200,red,16.4,7,7.003733333333333,Shaco,Caitlyn,True,True,7518.0,7316.0,13378.0,3188.0,MID_LANE,BOT_LANE_CORE,7167.983258909021,True,True,True,True,2030.0,2513.0,0.807799442896936
bottom_error_14_EUW1_7753745474_200,bottom_error,14,EUW1_7753745474,200,red,16.4,8,8.004233333333334,Shaco,Caitlyn,True,False,13401.0,3570.0,12631.0,2642.0,BOT_LANE_CORE,BOT_LANE_CORE,1205.8540541873217,True,False,False,False,2332.0,2973.0,0.7843928691557349
bottom_error_14_EUW1_7753745474_200,bottom_error,14,EUW1_7753745474,200,red,16.4,9,9.004533333333333,Shaco,Caitlyn,True,True,9280.0,5408.0,12290.0,2603.0,BOT_SIDE_NEAR,BOT_LANE_CORE,4114.380269250765,True,True,False,True,2704.0,3271.0,0.8266585142158361
bottom_error_14_EUW1_7753745474_200,bottom_error,14,EUW1_7753745474,200,red,16.4,10,10.004683333333332,Shaco,Caitlyn,True,False,13507.0,2571.0,12475.0,1624.0,BOT_LANE_CORE,BOT_LANE_CORE,1400.6544898725024,True,False,False,False,3125.0,3866.0,0.8083290222452147
bottom_error_14_EUW1_7753745474_200,bottom_error,14,EUW1_7753745474,200,red,16.4,11,11.005033333333333,Shaco,Caitlyn,True,True,3926.0,9494.0,11820.0,3416.0,TOP_SIDE_NEAR,BOT_SIDE_NEAR,9962.796796080907,True,True,True,True,3529.0,4238.0,0.8327041057102407
bottom_error_15_EUW1_7748838971_200,bottom_error,15,EUW1_7748838971,200,red,16.4,5,5.000883333333333,Rell,Seraphine,True,True,13372.0,6488.0,13480.0,3308.0,BOT_LANE_CORE,BOT_LANE_CORE,3181.8334337296797,True,True,False,True,1068.0,1466.0,0.7285129604365621
bottom_error_15_EUW1_7748838971_200,bottom_error,15,EUW1_7748838971,200,red,16.4,6,6.0014,Rell,Seraphine,True,True,10528.0,3152.0,11926.0,2571.0,BOT_SIDE_NEAR,BOT_SIDE_NEAR,1513.923710099026,True,True,False,False,1319.0,1903.0,0.6931161324224908
bottom_error_15_EUW1_7748838971_200,bottom_error,15,EUW1_7748838971,200,red,16.4,7,7.003066666666666,Rell,Seraphine,True,True,9620.0,5306.0,12881.0,4020.0,DRAGON_AREA,BOT_SIDE_NEAR,3505.4125292182084,True,True,False,True,1467.0,2276.0,0.6445518453427065
bottom_error_15_EUW1_7748838971_200,bottom_error,15,EUW1_7748838971,200,red,16.4,8,8.0036,Rell,Seraphine,True,True,12970.0,1871.0,12735.0,2756.0,BOT_LANE_CORE,BOT_LANE_CORE,915.6691542254769,True,True,False,False,1646.0,2730.0,0.6029304029304029
bottom_error_15_EUW1_7748838971_200,bottom_error,15,EUW1_7748838971,200,red,16.4,9,9.0038,Rell,Seraphine,True,True,8103.0,12199.0,13642.0,8857.0,RED_TOP_JUNGLE,BOT_LANE_CORE,6469.117791476671,True,True,True,True,2099.0,3162.0,0.66382036685642
bottom_error_15_EUW1_7748838971_200,bottom_error,15,EUW1_7748838971,200,red,16.4,10,10.004316666666666,Rell,Seraphine,True,True,13097.0,4490.0,12564.0,2553.0,BOT_LANE_CORE,BOT_LANE_CORE,2008.9942757509289,True,True,False,False,2164.0,3733.0,0.5796946155906777
bottom_error_15_EUW1_7748838971_200,bottom_error,15,EUW1_7748838971,200,red,16.4,11,11.004416666666666,Rell,Seraphine,True,True,10061.0,4443.0,13696.0,9524.0,DRAGON_AREA,BOT_LANE_CORE,6247.382331825066,True,True,False,True,2534.0,4522.0,0.5603715170278638
bottom_error_16_EUW1_7712893387_100,bottom_error,16,EUW1_7712893387,100,blue,16.2,5,5.00075,AurelionSol,Jhin,True,True,8520.0,4741.0,10927.0,1839.0,BLUE_BOT_JUNGLE,BOT_LANE_CORE,3770.312056050533,True,True,True,True,1366.0,1594.0,0.8569636135508155
bottom_error_16_EUW1_7712893387_100,bottom_error,16,EUW1_7712893387,100,blue,16.2,6,6.0009,AurelionSol,Jhin,True,True,6327.0,1610.0,12059.0,2277.0,BOT_LANE_CORE,BOT_LANE_CORE,5770.676996678986,True,True,False,True,1457.0,2194.0,0.6640838650865998
bottom_error_16_EUW1_7712893387_100,bottom_error,16,EUW1_7712893387,100,blue,16.2,7,7.0011,AurelionSol,Jhin,True,True,12448.0,4515.0,12795.0,3179.0,BOT_SIDE_NEAR,BOT_LANE_CORE,1380.3278596043767,True,True,False,False,1623.0,2816.0,0.5763494318181818
bottom_error_16_EUW1_7712893387_100,bottom_error,16,EUW1_7712893387,100,blue,16.2,8,8.001616666666667,AurelionSol,Jhin,True,True,5822.0,6769.0,11357.0,1912.0,MID_LANE,BOT_LANE_CORE,7363.8762890206135,True,True,True,True,1764.0,3236.0,0.5451174289245982
bottom_error_16_EUW1_7712893387_100,bottom_error,16,EUW1_7712893387,100,blue,16.2,9,9.00315,AurelionSol,Jhin,True,True,4913.0,8500.0,11346.0,1850.0,RIVER_TOP,BOT_LANE_CORE,9252.350458126843,True,True,True,True,2405.0,3652.0,0.6585432639649507
bottom_error_16_EUW1_7712893387_100,bottom_error,16,EUW1_7712893387,100,blue,16.2,10,10.00355,AurelionSol,Jhin,True,True,10077.0,8823.0,10303.0,2747.0,RED_BOT_JUNGLE,BOT_SIDE_NEAR,6080.201641393153,True,True,True,True,2652.0,4068.0,0.6519174041297935
bottom_error_16_EUW1_7712893387_100,bottom_error,16,EUW1_7712893387,100,blue,16.2,11,11.003866666666667,AurelionSol,Jhin,True,True,9403.0,5696.0,12938.0,2222.0,BOT_SIDE_NEAR,BOT_LANE_CORE,4956.299123337896,True,True,False,True,2864.0,4223.0,0.6781908595784987
bottom_error_17_EUW1_7827524842_100,bottom_error,17,EUW1_7827524842,100,blue,16.8,5,5.0022,Shaco,AurelionSol,True,True,7705.0,9889.0,12131.0,2093.0,RED_TOP_JUNGLE,BOT_LANE_CORE,8964.769489507245,True,True,True,True,1121.0,2010.0,0.5577114427860697
bottom_error_17_EUW1_7827524842_100,bottom_error,17,EUW1_7827524842,100,blue,16.8,6,6.002466666666667,Shaco,AurelionSol,True,True,6412.0,6739.0,12310.0,2132.0,MID_LANE,BOT_LANE_CORE,7484.039884981907,True,True,True,True,1434.0,2258.0,0.6350752878653676
bottom_error_17_EUW1_7827524842_100,bottom_error,17,EUW1_7827524842,100,blue,16.8,7,7.002716666666666,Shaco,AurelionSol,True,True,2190.0,13578.0,11826.0,2822.0,TOP_LANE_CORE,BOT_SIDE_NEAR,14441.053701167377,True,True,True,True,1475.0,2891.0,0.5102040816326531
bottom_error_17_EUW1_7827524842_100,bottom_error,17,EUW1_7827524842,100,blue,16.8,8,8.0029,Shaco,AurelionSol,True,False,8529.0,4821.0,10047.0,4410.0,BLUE_BOT_JUNGLE,DRAGON_AREA,1572.6553977270416,True,False,True,False,1773.0,3565.0,0.4973352033660589
bottom_error_17_EUW1_7827524842_100,bottom_error,17,EUW1_7827524842,100,blue,16.8,9,9.00335,Shaco,AurelionSol,True,True,12170.0,4495.0,13073.0,3486.0,BOT_SIDE_NEAR,BOT_LANE_CORE,1354.0642525375226,True,True,False,False,2255.0,3998.0,0.564032016008004
bottom_error_17_EUW1_7827524842_100,bottom_error,17,EUW1_7827524842,100,blue,16.8,10,10.003633333333333,Shaco,AurelionSol,True,True,10637.0,2926.0,11509.0,1653.0,BOT_SIDE_NEAR,BOT_LANE_CORE,1543.0207386811105,True,True,False,False,2577.0,4684.0,0.5501707941929974
bottom_error_17_EUW1_7827524842_100,bottom_error,17,EUW1_7827524842,100,blue,16.8,11,11.00395,Shaco,AurelionSol,True,True,13029.0,5799.0,6773.0,8956.0,BOT_LANE_CORE,RED_TOP_JUNGLE,7007.437834187329,True,True,False,True,2802.0,5764.0,0.4861207494795281
bottom_error_18_EUW1_7736622895_100,bottom_error,18,EUW1_7736622895,100,blue,16.3,5,5.003033333333334,Bard,Sivir,True,True,11010.0,2431.0,11548.0,1417.0,BOT_SIDE_NEAR,BOT_LANE_CORE,1147.8850116627534,True,True,False,False,1120.0,1617.0,0.6926406926406926
bottom_error_18_EUW1_7736622895_100,bottom_error,18,EUW1_7736622895,100,blue,16.3,6,6.003566666666667,Bard,Sivir,True,True,12092.0,3232.0,12685.0,2559.0,BOT_SIDE_NEAR,BOT_LANE_CORE,896.9827200119298,True,True,False,False,1556.0,2114.0,0.7360454115421002
bottom_error_18_EUW1_7736622895_100,bottom_error,18,EUW1_7736622895,100,blue,16.3,7,7.003983333333333,Bard,Sivir,True,True,3386.0,10627.0,12825.0,3152.0,TOP_SIDE_NEAR,BOT_LANE_CORE,12040.363200501886,True,True,True,True,1709.0,2747.0,0.6221332362577358
bottom_error_18_EUW1_7736622895_100,bottom_error,18,EUW1_7736622895,100,blue,16.3,8,8.0044,Bard,Sivir,True,True,6332.0,8333.0,5562.0,750.0,RIVER_TOP,BOT_LANE_CORE,7621.993768037338,True,True,True,True,2005.0,3305.0,0.6066565809379728
bottom_error_18_EUW1_7736622895_100,bottom_error,18,EUW1_7736622895,100,blue,16.3,9,9.004816666666667,Bard,Sivir,True,True,5461.0,9356.0,12934.0,2662.0,TOP_SIDE_NEAR,BOT_LANE_CORE,10032.714737298176,True,True,True,True,2347.0,3721.0,0.6307444235420586
bottom_error_18_EUW1_7736622895_100,bottom_error,18,EUW1_7736622895,100,blue,16.3,10,10.005066666666666,Bard,Sivir,True,True,12030.0,4842.0,12635.0,2386.0,BOT_SIDE_NEAR,BOT_LANE_CORE,2529.419103272528,True,True,False,True,2515.0,4205.0,0.5980975029726516
bottom_error_18_EUW1_7736622895_100,bottom_error,18,EUW1_7736622895,100,blue,16.3,11,11.005566666666667,Bard,Sivir,True,True,6251.0,7213.0,13151.0,2970.0,MID_LANE,BOT_LANE_CORE,8100.18820768999,True,True,True,True,3078.0,5002.0,0.6153538584566174
bottom_error_19_EUW1_7772199297_100,bottom_error,19,EUW1_7772199297,100,blue,16.5,5,5.002933333333333,Bard,Ziggs,True,True,5155.0,7482.0,11556.0,1657.0,BLUE_TOP_JUNGLE,BOT_LANE_CORE,8654.676539305208,True,True,True,True,1276.0,1554.0,0.8211068211068211
bottom_error_19_EUW1_7772199297_100,bottom_error,19,EUW1_7772199297,100,blue,16.5,6,6.003166666666667,Bard,Ziggs,True,True,6467.0,1038.0,11466.0,1460.0,BOT_LANE_CORE,BOT_LANE_CORE,5016.780342012196,True,True,False,True,1419.0,2187.0,0.6488340192043895
bottom_error_19_EUW1_7772199297_100,bottom_error,19,EUW1_7772199297,100,blue,16.5,7,7.0036,Bard,Ziggs,True,True,9502.0,3364.0,11788.0,2249.0,BOT_SIDE_NEAR,BOT_LANE_CORE,2543.4270188074984,True,True,False,True,1814.0,2662.0,0.681442524417731
bottom_error_19_EUW1_7772199297_100,bottom_error,19,EUW1_7772199297,100,blue,16.5,8,8.003983333333334,Bard,Ziggs,True,True,10285.0,1770.0,11028.0,1414.0,BOT_LANE_CORE,BOT_LANE_CORE,823.8840937898971,True,True,False,False,2142.0,3168.0,0.6761363636363636
bottom_error_19_EUW1_7772199297_100,bottom_error,19,EUW1_7772199297,100,blue,16.5,9,9.004216666666666,Bard,Ziggs,True,True,7653.0,3670.0,10932.0,2104.0,BLUE_BOT_JUNGLE,BOT_SIDE_NEAR,3633.757972127478,True,True,True,True,2188.0,3677.0,0.5950503127549633
bottom_error_19_EUW1_7772199297_100,bottom_error,19,EUW1_7772199297,100,blue,16.5,10,10.00435,Bard,Ziggs,True,True,3910.0,3387.0,11806.0,2264.0,BLUE_BOT_JUNGLE,BOT_LANE_CORE,7975.458920964987,True,True,True,True,2364.0,4237.0,0.5579419400519235
bottom_error_19_EUW1_7772199297_100,bottom_error,19,EUW1_7772199297,100,blue,16.5,11,11.004683333333332,Bard,Ziggs,True,True,5762.0,921.0,10795.0,1429.0,BOT_LANE_CORE,BOT_LANE_CORE,5058.572229394377,True,True,False,True,2441.0,4361.0,0.5597340059619353
bottom_error_20_EUW1_7761485723_200,bottom_error,20,EUW1_7761485723,200,red,16.4,5,5.0030166666666664,Elise,Ezreal,True,True,12568.0,14181.0,11771.0,3106.0,RED_BASE,BOT_SIDE_NEAR,11103.640574154047,False,False,False,False,1095.0,1332.0,0.8220720720720721
bottom_error_20_EUW1_7761485723_200,bottom_error,20,EUW1_7761485723,200,red,16.4,6,6.003033333333334,Elise,Ezreal,True,True,1154.0,10440.0,13220.0,3726.0,TOP_LANE_CORE,BOT_LANE_CORE,13808.191481870463,True,True,True,True,1357.0,1965.0,0.6905852417302799
bottom_error_20_EUW1_7761485723_200,bottom_error,20,EUW1_7761485723,200,red,16.4,7,7.003033333333334,Elise,Ezreal,True,True,8708.0,5410.0,12802.0,3041.0,RIVER_BOT,BOT_LANE_CORE,4730.010253688674,True,True,False,True,1687.0,2319.0,0.727468736524364
bottom_error_20_EUW1_7761485723_200,bottom_error,20,EUW1_7761485723,200,red,16.4,8,8.003066666666667,Elise,Ezreal,False,True,12934.0,1800.0,13921.0,10419.0,BOT_LANE_CORE,BOT_LANE_CORE,8675.32881221225,False,False,False,False,2019.0,2925.0,0.6902564102564103
bottom_error_20_EUW1_7761485723_200,bottom_error,20,EUW1_7761485723,200,red,16.4,9,9.00345,Elise,Ezreal,True,True,6642.0,7891.0,8268.0,3503.0,MID_LANE,BLUE_BOT_JUNGLE,4679.574767006079,True,True,True,True,2182.0,3646.0,0.5984640702139331
bottom_error_20_EUW1_7761485723_200,bottom_error,20,EUW1_7761485723,200,red,16.4,10,10.0039,Elise,Ezreal,True,True,13949.0,12694.0,13326.0,3702.0,RED_BASE,BOT_LANE_CORE,9013.556068500378,False,False,False,False,2683.0,4262.0,0.6295166588456124
bottom_error_20_EUW1_7761485723_200,bottom_error,20,EUW1_7761485723,200,red,16.4,11,11.004033333333334,Elise,Ezreal,True,True,9962.0,2536.0,10658.0,2244.0,BOT_SIDE_NEAR,BOT_SIDE_NEAR,754.7714885977081,True,True,False,False,2955.0,4975.0,0.5939698492462312
top_error_01_EUW1_7831489390_200,top_error,1,EUW1_7831489390,200,red,16.8,5,5.002633333333334,Yuumi,Smolder,True,True,11624.0,9558.0,12677.0,2842.0,RED_BOT_JUNGLE,BOT_LANE_CORE,6798.048617066519,True,True,True,True,651.0,681.0,0.9559471365638766
top_error_01_EUW1_7831489390_200,top_error,1,EUW1_7831489390,200,red,16.8,6,6.003033333333334,Yuumi,Smolder,True,True,11947.0,6871.0,13445.0,3996.0,RED_BOT_JUNGLE,BOT_LANE_CORE,3241.8557956824666,True,True,True,True,671.0,1221.0,0.5495495495495496
top_error_01_EUW1_7831489390_200,top_error,1,EUW1_7831489390,200,red,16.8,7,7.0033,Yuumi,Smolder,True,True,7972.0,10607.0,14045.0,10051.0,RED_TOP_JUNGLE,BOT_LANE_CORE,6098.398560277936,True,True,True,True,671.0,1655.0,0.4054380664652568
top_error_01_EUW1_7831489390_200,top_error,1,EUW1_7831489390,200,red,16.8,8,8.003466666666666,Yuumi,Smolder,True,True,14472.0,14006.0,13191.0,3721.0,RED_BASE,BOT_LANE_CORE,10364.467473054272,False,False,False,False,715.0,1903.0,0.37572254335260113
top_error_01_EUW1_7831489390_200,top_error,1,EUW1_7831489390,200,red,16.8,9,9.0039,Yuumi,Smolder,True,True,10621.0,6264.0,13212.0,3453.0,RED_BOT_JUNGLE,BOT_LANE_CORE,3822.9572323006705,True,True,True,True,715.0,2288.0,0.3125
top_error_01_EUW1_7831489390_200,top_error,1,EUW1_7831489390,200,red,16.8,10,10.00395,Yuumi,Smolder,True,True,8025.0,9159.0,13714.0,5004.0,RED_TOP_JUNGLE,BOT_LANE_CORE,7044.767277916283,True,True,True,True,1292.0,2629.0,0.4914416127805249
top_error_01_EUW1_7831489390_200,top_error,1,EUW1_7831489390,200,red,16.8,11,11.00445,Yuumi,Smolder,True,True,12913.0,11141.0,14082.0,7122.0,RED_BASE,BOT_LANE_CORE,4185.561133229331,False,False,False,False,1757.0,3094.0,0.5678733031674208
top_error_02_EUW1_7706461344_100,top_error,2,EUW1_7706461344,100,blue,16.2,5,5.003633333333333,Yuumi,Zeri,True,True,4749.0,1048.0,11628.0,1942.0,BOT_LANE_CORE,BOT_LANE_CORE,6936.849212718985,True,True,False,True,791.0,1080.0,0.7324074074074074
top_error_02_EUW1_7706461344_100,top_error,2,EUW1_7706461344,100,blue,16.2,6,6.004083333333333,Yuumi,Zeri,True,True,2854.0,1670.0,10709.0,929.0,BLUE_BASE,BOT_LANE_CORE,7889.873636503946,False,False,False,False,928.0,1452.0,0.6391184573002755
top_error_02_EUW1_7706461344_100,top_error,2,EUW1_7706461344,100,blue,16.2,7,7.004433333333333,Yuumi,Zeri,True,True,8268.0,3575.0,12722.0,2442.0,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4595.846494390343,True,True,True,True,1083.0,1775.0,0.6101408450704225
top_error_02_EUW1_7706461344_100,top_error,2,EUW1_7706461344,100,blue,16.2,8,8.004983333333334,Yuumi,Zeri,True,False,6274.0,2718.0,9644.0,856.0,BLUE_BOT_JUNGLE,BOT_LANE_CORE,3850.1875279004266,True,False,True,False,1083.0,2240.0,0.48348214285714286
top_error_02_EUW1_7706461344_100,top_error,2,EUW1_7706461344,100,blue,16.2,9,9.005266666666667,Yuumi,Zeri,True,True,6714.0,6953.0,8766.0,4487.0,MID_LANE,BOT_SIDE_NEAR,3208.092891423189,True,True,True,True,1449.0,2550.0,0.5682352941176471
top_error_02_EUW1_7706461344_100,top_error,2,EUW1_7706461344,100,blue,16.2,10,10.0053,Yuumi,Zeri,True,True,5428.0,6185.0,11162.0,1493.0,MID_LANE,BOT_LANE_CORE,7409.022877545999,True,True,True,True,1655.0,2842.0,0.5823363828289937
top_error_02_EUW1_7706461344_100,top_error,2,EUW1_7706461344,100,blue,16.2,11,11.005566666666667,Yuumi,Zeri,True,True,7661.0,7421.0,9768.0,875.0,MID_LANE,BOT_LANE_CORE,6876.740870499629,True,True,True,True,2161.0,3400.0,0.6355882352941177
top_error_03_EUW1_7708715292_200,top_error,3,EUW1_7708715292,200,red,16.2,5,5.0032,Senna,Caitlyn,True,True,5990.0,13420.0,13249.0,3682.0,TOP_LANE_CORE,BOT_LANE_CORE,12145.852172655486,True,True,True,True,857.0,1415.0,0.6056537102473498
top_error_03_EUW1_7708715292_200,top_error,3,EUW1_7708715292,200,red,16.2,6,6.00365,Senna,Caitlyn,False,True,7275.0,7966.0,11416.0,1498.0,MID_LANE,BOT_LANE_CORE,7680.032877533794,False,False,False,False,1128.0,2094.0,0.5386819484240688
top_error_03_EUW1_7708715292_200,top_error,3,EUW1_7708715292,200,red,16.2,7,7.004166666666666,Senna,Caitlyn,True,True,7880.0,7548.0,14094.0,7901.0,MID_LANE,BOT_LANE_CORE,6224.018396502376,True,True,True,True,1323.0,2417.0,0.5473727761688043
top_error_03_EUW1_7708715292_200,top_error,3,EUW1_7708715292,200,red,16.2,8,8.004383333333333,Senna,Caitlyn,True,True,12244.0,13029.0,13282.0,4352.0,RED_BASE,BOT_LANE_CORE,8738.865658653875,False,False,False,False,1640.0,2696.0,0.6083086053412463
top_error_03_EUW1_7708715292_200,top_error,3,EUW1_7708715292,200,red,16.2,9,9.004566666666667,Senna,Caitlyn,False,True,6756.0,7361.0,12644.0,2426.0,MID_LANE,BOT_LANE_CORE,7682.627740558564,False,False,False,False,1971.0,3329.0,0.5920696905977771
top_error_03_EUW1_7708715292_200,top_error,3,EUW1_7708715292,200,red,16.2,10,10.005016666666666,Senna,Caitlyn,True,True,3782.0,11172.0,13489.0,4666.0,TOP_SIDE_NEAR,BOT_LANE_CORE,11685.627283120064,True,True,True,True,2124.0,3962.0,0.5360928823826351
top_error_03_EUW1_7708715292_200,top_error,3,EUW1_7708715292,200,red,16.2,11,11.005483333333334,Senna,Caitlyn,True,True,8088.0,8037.0,13113.0,4250.0,MID_LANE,BOT_LANE_CORE,6292.21693840891,True,True,True,True,2346.0,4334.0,0.541301338255653
top_error_04_EUW1_7783266689_200,top_error,4,EUW1_7783266689,200,red,16.5,5,5.0006,Senna,Ashe,True,True,9193.0,11350.0,14340.0,14391.0,RED_TOP_JUNGLE,RED_BASE,5978.234689270738,True,False,True,False,1185.0,1424.0,0.8321629213483146
top_error_04_EUW1_7783266689_200,top_error,4,EUW1_7783266689,200,red,16.5,6,6.000983333333333,Senna,Ashe,True,True,3068.0,7675.0,12106.0,4569.0,BLUE_TOP_JUNGLE,BOT_SIDE_NEAR,9556.813276401292,True,True,True,True,1343.0,2026.0,0.6628825271470878
top_error_04_EUW1_7783266689_200,top_error,4,EUW1_7783266689,200,red,16.5,7,7.001266666666667,Senna,Ashe,True,True,8533.0,6326.0,13887.0,4013.0,RIVER_BOT,BOT_LANE_CORE,5832.262425508647,True,True,False,True,1405.0,2336.0,0.6014554794520548
top_error_04_EUW1_7783266689_200,top_error,4,EUW1_7783266689,200,red,16.5,8,8.001283333333333,Senna,Ashe,True,True,11447.0,12993.0,13512.0,4245.0,RED_TOP_JUNGLE,BOT_LANE_CORE,8988.421941586854,True,True,True,True,1526.0,2811.0,0.5428673070081821
top_error_04_EUW1_7783266689_200,top_error,4,EUW1_7783266689,200,red,16.5,9,9.001716666666667,Senna,Ashe,True,True,14340.0,14391.0,14091.0,9293.0,RED_BASE,BOT_LANE_CORE,5104.07729173452,False,False,False,False,1591.0,3010.0,0.5285714285714286
top_error_04_EUW1_7783266689_200,top_error,4,EUW1_7783266689,200,red,16.5,10,10.001716666666667,Senna,Ashe,True,True,7392.0,5858.0,13490.0,3812.0,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6432.085198440705,True,True,True,True,1641.0,3581.0,0.45825188494833846
top_error_04_EUW1_7783266689_200,top_error,4,EUW1_7783266689,200,red,16.5,11,11.0021,Senna,Ashe,True,True,12201.0,11149.0,11694.0,2016.0,RED_BOT_JUNGLE,BOT_LANE_CORE,9147.061714015053,True,True,True,True,1678.0,4015.0,0.4179327521793275
top_error_05_EUW1_7714775914_200,top_error,5,EUW1_7714775914,200,red,16.2,5,5.002566666666667,Senna,Kaisa,True,True,4279.0,11672.0,13242.0,3415.0,TOP_SIDE_NEAR,BOT_LANE_CORE,12186.608141726721,True,True,True,True,1216.0,1177.0,1.0331350892098556
top_error_05_EUW1_7714775914_200,top_error,5,EUW1_7714775914,200,red,16.2,6,6.002633333333334,Senna,Kaisa,True,True,13737.0,14018.0,13029.0,3568.0,RED_BASE,BOT_LANE_CORE,10473.95646353373,False,False,False,False,1425.0,1549.0,0.9199483537766301
top_error_05_EUW1_7714775914_200,top_error,5,EUW1_7714775914,200,red,16.2,7,7.00295,Senna,Kaisa,True,True,3748.0,10735.0,13185.0,4137.0,TOP_SIDE_NEAR,BOT_LANE_CORE,11514.798000833536,True,True,True,True,1691.0,2154.0,0.7850510677808727
top_error_05_EUW1_7714775914_200,top_error,5,EUW1_7714775914,200,red,16.2,8,8.003416666666666,Senna,Kaisa,True,True,12730.0,12538.0,12401.0,2208.0,RED_BASE,BOT_LANE_CORE,10335.237829871163,False,False,False,False,1922.0,2464.0,0.7800324675324676
top_error_05_EUW1_7714775914_200,top_error,5,EUW1_7714775914,200,red,16.2,9,9.0039,Senna,Kaisa,True,True,5396.0,8825.0,13126.0,3541.0,RIVER_TOP,BOT_LANE_CORE,9363.415829706593,True,True,True,True,2333.0,3052.0,0.7644167758846658
top_error_05_EUW1_7714775914_200,top_error,5,EUW1_7714775914,200,red,16.2,10,10.004116666666667,Senna,Kaisa,True,True,7499.0,6920.0,12627.0,2886.0,MID_LANE,BOT_LANE_CORE,6524.533699813343,True,True,True,True,2842.0,3716.0,0.7648008611410119
top_error_05_EUW1_7714775914_200,top_error,5,EUW1_7714775914,200,red,16.2,11,11.004516666666667,Senna,Kaisa,False,True,8533.0,1332.0,11147.0,1624.0,BOT_LANE_CORE,BOT_LANE_CORE,2630.2585424250597,False,False,False,False,3144.0,4639.0,0.6777322698857512
top_error_06_EUW1_7705744974_100,top_error,6,EUW1_7705744974,100,blue,16.2,5,5.000866666666667,Karma,Caitlyn,True,True,5990.0,4103.0,11710.0,1978.0,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6101.968944529298,True,True,True,True,1063.0,1470.0,0.7231292517006803
