ally_utility_champion_name,ally_bottom_champion_name,n,mean_abs_error,median_abs_error,p90_abs_error,mean_signed_error,mean_prediction,mean_actual
Leblanc,Yunara,8,0.08492630174196096,0.08366930995166721,0.11497808518696376,0.0061581322973652125,0.5121178274825022,0.505959695185137
Yuumi,Kalista,3,0.08477740014279926,0.015458551668182774,0.18370084521995825,-0.06573021226246882,0.13641686203808742,0.20214707430055623
Jinx,Kaisa,1,0.0847351716112763,0.0847351716112763,0.0847351716112763,-0.0847351716112763,0.34072850014432277,0.42546367175559907
Neeko,Cassiopeia,1,0.08465123163181865,0.08465123163181865,0.08465123163181865,-0.08465123163181865,0.394951153340911,0.47960238497272967
Rakan,Viktor,2,0.08465033728365476,0.08465033728365476,0.12965263677587455,-0.08465033728365476,0.43678021526701793,0.5214305525506726
Singed,Yasuo,1,0.08461969902394006,0.08461969902394006,0.08461969902394006,-0.08461969902394006,0.5321449559194773,0.6167646549434174
TahmKench,Ashe,7,0.0845395333510788,0.03806520157649679,0.19234521688756773,-0.039166703312447704,0.3628709143554106,0.4020376176678583
Zoe,Lucian,4,0.08453879612187384,0.08240738213184216,0.1561079039530244,-0.0021314139900316734,0.41982779545620996,0.42195920944624166
Ekko,Aphelios,1,0.0843864426516987,0.0843864426516987,0.0843864426516987,0.0843864426516987,0.46551447433427506,0.38112803168257636
Trundle,Ezreal,7,0.08425509729745546,0.04994159595405323,0.15750264915910828,-0.00948191139909916,0.42408079967999485,0.43356271107909405
Poppy,Lux,3,0.08396608518671052,0.0890375495018001,0.12831853919980607,-0.08396608518671052,0.5557641763567397,0.6397302615434503
Morgana,Mel,3,0.08382451704591982,0.06390541129512883,0.11657366069562862,-0.08382451704591982,0.4158229490878822,0.499647466133802
Annie,Yunara,4,0.08377362036945818,0.07072353849701071,0.12916480521654738,-0.06373752171168934,0.3669416169678234,0.43067913867951274
Morgana,Vayne,7,0.08341911770351935,0.06830732937904449,0.16279717516737116,0.007327627523037303,0.33973203984842454,0.3324044123253872
Leblanc,Yone,1,0.0833769654320281,0.0833769654320281,0.0833769654320281,-0.0833769654320281,0.4946447909042173,0.5780217563362454
Seraphine,Cassiopeia,3,0.08328650835323684,0.07796760670146372,0.15004449771422299,-0.028755971958371696,0.2819148847914019,0.3106708567497736
Ashe,Corki,1,0.08321057663676737,0.08321057663676737,0.08321057663676737,0.08321057663676737,0.30521963010214576,0.2220090534653784
Ornn,Aphelios,1,0.08304995809273924,0.08304995809273924,0.08304995809273924,0.08304995809273924,0.3307194972213532,0.24766953912861395
Blitzcrank,Olaf,1,0.08278472411502419,0.08278472411502419,0.08278472411502419,-0.08278472411502419,0.4774214116791085,0.5602061357941327
Zac,Velkoz,1,0.08277830136097158,0.08277830136097158,0.08277830136097158,0.08277830136097158,0.45733953188687515,0.37456123052590357
Lux,Cassiopeia,3,0.08276591123854697,0.0767752781449545,0.13935184277350476,0.020564744715214568,0.330725414934347,0.3101606702191324
FiddleSticks,Kindred,1,0.08272598378366036,0.08272598378366036,0.08272598378366036,-0.08272598378366036,0.3656838886307117,0.4484098724143721
Shaco,Zoe,1,0.08271010010117708,0.08271010010117708,0.08271010010117708,-0.08271010010117708,0.6349269444993229,0.7176370446004999
Alistar,Fiora,4,0.08268525974760296,0.09136063318861004,0.13602430905862098,-0.08268525974760296,0.3951167501820218,0.47780200992962474
Braum,Ekko,2,0.08255648539870272,0.08255648539870272,0.12635154590977432,0.05474382563883948,0.46991632226273405,0.41517249662389455
KSante,Caitlyn,1,0.08253156223923908,0.08253156223923908,0.08253156223923908,0.08253156223923908,0.37520689859440687,0.2926753363551678
Poppy,Zyra,2,0.08246849018678132,0.08246849018678132,0.12241000805665142,0.04992689733733763,0.5397899645406233,0.4898630672032857
Alistar,Naafiri,1,0.08240656652690703,0.08240656652690703,0.08240656652690703,0.08240656652690703,0.48774476283489665,0.4053381963079896
Ashe,KogMaw,3,0.08233089838358663,0.08181427260047713,0.11329457691460258,0.05298838534548742,0.29953970314667405,0.24655131780118664
Nidalee,Karthus,1,0.08226484170237636,0.08226484170237636,0.08226484170237636,-0.08226484170237636,0.516111424330675,0.5983762660330514
Brand,Twitch,4,0.08224723121714336,0.04878015535676411,0.16406924217277594,-0.03346707586037925,0.37869268767669334,0.41215976353707257
Sona,Brand,7,0.08196004315001836,0.06986705394655052,0.15268748204521657,-0.04964710424121176,0.33602126978962765,0.3856683740308394
Pyke,Zilean,7,0.0818818342606089,0.07792533468112361,0.11793997302035598,0.00017363438985305648,0.5701313312876619,0.5699576968978087
Renata,Gangplank,1,0.0818704412047751,0.0818704412047751,0.0818704412047751,-0.0818704412047751,0.3677894543569145,0.4496598955616896
Karma,Zilean,7,0.08183890824340193,0.05572024246726276,0.19482036812066097,-0.027187327465993134,0.45441247975893495,0.48159980722492807
Yuumi,Mel,3,0.08167866825583678,0.04314803873558287,0.13668085672254696,0.05379606504741044,0.2174707066787462,0.16367464163133577
Nunu,Corki,1,0.08166830099476624,0.08166830099476624,0.08166830099476624,0.08166830099476624,0.5560457396087785,0.4743774386140122
Galio,Yunara,8,0.08164201138306766,0.061984800884328006,0.14647681460120462,-0.0009136989113364274,0.45103033989083624,0.45194403880217265
